,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength
3069,17.052544,0.33250046,13.209436,14.898305,18.596859,5.3874226,98.51399,94.95934,113.49851,177.52611,0.3290111,0.5587853,0.19413704,0.2890891,0.43424475,0.24010772,3.792133,2.8796532,3.0974128,3.175794,0.08240161,1.102688,1.6117898,0.5790506,-2.8175128,-1.6506329,7.5292563,4.6773224,20.144127,0.911915,476.87604,0.4798755,1222.4381,0.15982564,-18.938667,-2.2558844,1580.4637,0.16038153,-34.50793,-1.1057639,2630.7993,0.08900803,-36.791256,-1.0206609,-19.53075,-0.4095896,28.512451,0.3455634,-0.016431058,-1.8977972,-0.011826001,-0.94568706,-9.825048,18.5172,-0.0066293273,-0.010380065,2.3309133,1.1106856,0.8434482,1.0237701,0.05875,0.060091075
3070,15.455406,0.29135314,13.074276,14.025199,16.06265,2.9883747,162.73662,344.0027,90.07076,140.15213,0.33294952,0.69858503,0.19788274,0.23892444,0.4129427,0.21505997,5.662982,6.960753,3.5126252,4.190241,0.10388855,1.1656255,1.5870453,0.61453444,-4.0014186,-0.6305965,14.998941,2.7748678,22.2589,0.82500446,418.88553,0.39665002,1219.3965,0.14438663,-13.237715,-2.798282,1554.0276,0.12859295,-31.944803,-1.025421,2540.2722,0.0752458,-32.56634,-1.0059783,-19.362106,-0.2725549,27.354738,0.23675574,-0.019525558,-1.5521839,-0.01397626,-0.72770774,-8.249768,15.035982,-0.006640376,-0.011502674,1.1118833,0.73400915,1.3014286,1.5413607,0.05785714,0.045540966
3071,20.761887,0.3879906,13.779945,17.716715,30.821323,17.041378,228.89622,315.51276,153.04996,163.82916,0.43767595,0.7381866,0.2334431,0.3672667,0.5304201,0.29697704,7.4677243,6.1269226,3.4472053,4.77992,0.08726205,1.418547,1.4928848,0.6367336,-1.2582268,-3.3437858,11.629418,2.5911317,22.294725,0.45471102,505.70758,0.47389317,1162.159,0.18174505,-26.643972,-2.2642953,1575.8877,0.187914,-38.765926,-1.3685424,2631.0317,0.10098543,-40.875824,-1.2800143,-15.112808,-0.3434076,23.23914,0.30340424,0.013088228,3.062149,-0.020759957,-0.63874066,-9.34249,16.023624,0.013874577,-0.022274094,1.8893387,2.2342587,0.3869697,0.43538547,0.0504,0.033043
3072,17.072098,0.34153727,13.214832,14.885151,20.220942,7.006109,115.35164,92.0739,145.95506,366.16257,0.48768136,0.75969225,0.2186712,0.36608854,0.6507337,0.4320625,6.759792,6.6549363,5.047009,4.718601,0.101755396,1.137617,1.6987283,0.5961181,-3.148591,-0.99881107,9.3430195,4.1531897,20.485294,0.8676656,476.90765,0.4499944,1217.7067,0.16889606,-14.918493,-2.8498352,1553.7974,0.16260059,-29.323357,-1.3258901,2634.548,0.08758826,-33.27237,-1.1306788,-17.620937,-0.3439081,26.984327,0.25086102,-0.008520193,-4.3711534,-0.015181248,-0.82040644,-11.866363,20.407822,0.008650032,-0.020113211,1.8495685,1.2383901,0.7535,1.151448,0.049999997,0.024152296
3073,17.980951,0.36186585,13.549248,15.335569,20.81,7.2607517,166.01262,368.9738,89.64454,74.32164,0.4914346,0.6796088,0.2498359,0.4019997,0.66525835,0.41542244,7.2762337,7.9046774,5.1123786,5.8751187,0.08881177,1.168337,1.7079996,0.61870164,-2.6485481,-1.7989906,14.420134,2.7382247,21.396784,0.69374406,442.6643,0.42693666,1190.8988,0.17539448,-21.915987,-2.163303,1535.4247,0.14918715,-37.06829,-1.158441,2612.3716,0.07777824,-38.926167,-1.0937642,-18.965801,-0.42370933,27.637173,0.364689,-0.014018089,-2.225742,-0.015371108,-0.7201545,-10.2569275,16.610666,-0.007483456,-0.015848724,1.7880795,1.5292553,0.59869564,0.57628715,0.046875,0.027775606
3074,15.16843,0.22516459,13.142599,14.033978,16.300854,3.1582546,75.23373,66.27442,59.076267,44.290245,0.32545337,0.4461876,0.2261806,0.2648021,0.40157095,0.17539035,3.925273,3.9384773,1.9338053,1.6338028,0.086933784,1.0379846,1.5285211,0.5960796,-3.4256604,-0.73053557,18.791742,2.2701225,26.725573,0.6147895,413.9734,0.37147036,1238.1606,0.13445914,-8.544418,-3.1798425,1520.594,0.122558445,-29.693907,-0.80273825,2558.0466,0.07253591,-31.750252,-0.7466355,-21.861502,-0.1855207,30.077002,0.18871233,-0.024438258,-1.2664418,-0.014271989,-0.72988135,-17.255465,24.46211,-0.0113955485,-0.020277316,1.6059957,0.42964557,2.2749999,3.078498,0.06,0.037416574
3075,21.604416,0.35214072,13.897865,18.559427,30.069715,16.17185,152.97307,166.77528,88.40455,69.62622,0.51311886,0.5705549,0.24456021,0.4702567,0.704062,0.45950177,6.054783,4.718068,4.448237,3.1620965,0.07603713,1.4778918,1.6067936,0.61891425,-0.39528933,-12.12898,11.3674965,2.5532005,23.244963,0.3784338,539.3428,0.49164265,1196.045,0.17353344,-28.941036,-2.095666,1594.6565,0.20688352,-37.97952,-1.4369618,2687.4858,0.097894624,-41.211063,-1.2968491,-14.308912,-0.4005472,23.727524,0.3028175,0.02065598,1.938372,-0.018337378,-0.6682309,-8.875055,15.895676,0.009038146,-0.013229851,3.0139105,2.2515528,0.38275862,0.30645803,0.047083333,0.024745228
3076,16.579908,0.23996653,13.696838,15.572332,18.020086,4.323248,116.462105,103.95348,105.91708,113.576904,0.4562926,0.49313846,0.26076624,0.3941045,0.5989848,0.33821854,5.21094,3.7083213,4.862583,3.9684095,0.1396209,1.1457592,1.7567445,0.6325773,-3.8735757,-0.7363364,9.431483,3.686253,23.905832,0.677458,481.09344,0.4440894,1256.9851,0.15329151,-17.302279,-2.5570848,1574.8483,0.16158192,-33.91923,-1.168967,2604.3074,0.0877018,-35.064484,-1.1273401,-19.372578,-0.28786352,27.761143,0.2683706,-0.0027936948,-11.634535,-0.016809855,-0.68425536,-13.054721,20.801731,0.0073979404,-0.01577702,3.1027796,1.2329656,0.758421,0.634883,0.0475,0.029755952
3077,18.342943,0.31069574,13.813251,16.222511,22.860828,9.047578,183.17767,275.45865,108.5526,68.52845,0.56960076,0.578577,0.27821043,0.48377472,0.79004776,0.51183736,6.9848027,5.8382607,5.108641,3.6875124,0.12851788,1.2224916,1.8230981,0.572066,-2.9223323,-1.1773266,8.137657,3.5783474,23.742426,0.58930004,464.57675,0.4486093,1231.2615,0.17369963,-25.34535,-2.0104904,1556.5602,0.15748188,-39.961617,-1.1474279,2603.7498,0.08763307,-41.31418,-1.1038013,-18.509317,-0.34942082,26.895367,0.305611,-0.0019330377,-17.066711,-0.01769448,-0.6173024,-13.441652,21.14736,0.0006758391,-0.015906682,2.5591633,1.9018744,0.47565216,0.49901778,0.041333333,0.025086518
3078,20.75902,0.34658608,13.9669075,17.805256,29.068424,15.101517,154.27902,151.51584,134.21252,220.197,0.61454856,0.62954086,0.27629814,0.49091032,0.892201,0.6159029,7.613079,4.0441065,5.2297263,4.247675,0.1022284,1.4428436,1.5193098,0.6302047,-1.0909035,-3.938886,10.069207,2.7260816,24.64413,0.59541357,454.61713,0.4257623,1246.0223,0.1762323,-14.212066,-2.6174815,1540.718,0.14321509,-29.376144,-1.143401,2597.351,0.08621914,-31.592505,-1.051386,-17.780241,-0.36104232,26.789433,0.3164998,0.0020850496,15.555311,-0.016829424,-0.5933077,-16.530676,23.98227,0.0013376678,-0.01832265,2.3547883,1.312336,0.724,0.5602356,0.026923077,0.007216024
3079,18.373003,0.35367122,13.415527,15.533391,26.916504,13.500977,127.96553,119.60959,67.28354,55.957634,0.60715157,0.7100152,0.2579719,0.47730646,0.87028176,0.6123098,6.4290204,4.5876822,4.730106,4.1308713,0.078061365,1.4856693,1.5294741,0.5841452,-2.3075714,-1.7457985,13.40357,2.519949,24.053656,0.5770559,471.37784,0.44376943,1229.9221,0.18345231,-19.11586,-2.2196903,1513.2472,0.16396725,-31.281786,-1.2442176,2569.1724,0.090740405,-35.297062,-1.0700703,-17.87548,-0.39009216,27.399755,0.2923078,-0.020810392,-1.4920901,-0.014619281,-0.7320595,-10.073241,18.131416,-0.011666705,-0.012399928,1.511335,1.350211,0.68874997,0.86416775,0.038461536,0.031094436
3080,15.38613,0.19228122,13.215692,14.642799,16.768684,3.5529928,72.85071,39.424572,84.19224,103.4856,0.46619618,0.48545545,0.2623978,0.42218184,0.6423211,0.3799233,4.8448153,4.001965,3.2350082,2.9116263,0.09446973,1.0697039,1.9298059,0.56775755,-3.8802319,-0.67837924,12.080072,2.995374,24.246243,0.58346146,447.7891,0.4008012,1265.373,0.14411812,-15.870246,-2.5238197,1480.9255,0.14959142,-30.51964,-1.1899227,2551.9402,0.083579265,-34.518353,-1.0247273,-19.885002,-0.30520758,28.899115,0.25821704,-0.018766277,-1.7417692,-0.016903317,-0.65962887,-11.106329,19.12897,-0.018083598,-0.011907472,1.9178083,1.0101011,0.9345454,1.2802582,0.052857142,0.04430875
3081,17.644611,0.387399,13.158839,14.353569,20.90889,7.7500505,182.99721,338.36197,98.68694,70.21362,0.357216,0.71816784,0.17346102,0.23532957,0.52097213,0.3475111,5.751949,4.0814185,3.7380745,2.9733896,0.100628585,1.3025596,1.6092962,0.6456906,-2.9084024,-1.2838775,14.933476,2.6883926,20.528109,0.8554603,454.60144,0.5034242,1182.5063,0.16541983,-19.386585,-2.3877885,1561.6008,0.15468882,-34.716618,-1.1877135,2588.1357,0.082974784,-35.8647,-1.1410782,-16.558796,-0.34221998,24.456816,0.2961652,-0.015533375,-2.0357301,-0.011007864,-0.83578175,-7.8553543,14.271548,-0.008320671,-0.009878437,2.1090908,1.4609205,0.6295,0.6457203,0.053333335,0.02838231
3082,18.532446,0.37496933,13.426056,15.261549,23.09083,9.664774,330.2675,776.6516,121.87184,102.353035,0.4511805,0.6448687,0.19990729,0.3850547,0.63769543,0.43778813,6.7982483,4.9379873,4.2583184,4.8404517,0.08974766,1.4114898,1.5751287,0.5680574,-2.4436262,-1.49757,10.585868,3.1746175,15.694367,0.98024195,514.50024,0.5612578,1062.1034,0.1995318,-35.81961,-1.7464311,1601.4061,0.18355398,-44.46292,-1.289734,2640.8452,0.098829746,-44.870426,-1.2730104,-12.729601,-0.44201854,20.15717,0.35181302,-0.011269093,-3.5974803,-0.0121310195,-0.91095495,-5.8336124,11.537698,-0.008865456,-0.010933293,2.5577557,2.4066389,0.34931034,0.38372883,0.055652175,0.039653506
3083,18.094765,0.40675256,13.270044,14.865368,21.323471,8.053427,91.56915,70.21002,78.42134,57.05336,0.40739772,0.7824359,0.17191154,0.28504524,0.58042884,0.4085173,5.0127234,3.0637813,4.462048,3.2666636,0.08141827,1.3675581,1.5414765,0.615692,-1.8343363,-2.3059044,14.873687,2.7644491,17.831581,0.9179374,550.27985,0.5257579,1164.9749,0.1748231,-17.861101,-2.2705512,1664.6217,0.17069641,-31.579775,-1.1159995,2667.9946,0.101756506,-31.487364,-1.1266102,-16.274466,-0.32299048,24.12674,0.27521965,-0.016872972,-2.554275,-0.01305516,-0.9756868,-9.305987,16.837421,-0.024766514,-0.009352463,1.7004578,1.0505581,0.89687496,1.1041269,0.04818182,0.039958656
3084,16.892895,0.36232156,13.48289,15.086167,17.031588,3.5486975,112.19161,68.71218,117.74913,209.35413,0.4113177,0.63416255,0.19090015,0.35752153,0.5483688,0.35746866,5.215195,3.2772405,4.725525,4.2936096,0.07288949,1.5103003,1.6420764,0.65139997,-2.211694,-1.4796119,9.937448,3.5951436,18.287006,0.74327034,538.6544,0.5003074,1145.7612,0.18172425,-22.10867,-2.1672068,1632.1338,0.17706686,-35.227173,-1.2179291,2659.085,0.09348645,-35.61957,-1.1998068,-16.25759,-0.36026385,24.335396,0.29027578,-0.019295905,-1.9963181,-0.012487339,-0.9913134,-4.399354,11.198113,-0.014648806,-0.009160197,2.7552674,1.2224939,0.7506666,0.592874,0.054615382,0.044482563
3085,20.588287,0.39826766,13.521537,15.86812,28.833118,15.311582,177.42696,370.3042,87.59333,79.559746,0.30502474,0.79130703,0.14691173,0.20281933,0.42882383,0.2819121,6.437763,6.8175406,2.544519,2.537277,0.049870003,1.8801304,1.3253059,0.62627745,1.6981356,3.8536024,18.418652,2.0298717,21.650503,0.3713213,600.92834,0.52166265,1186.9976,0.17906332,-34.295506,-1.5001066,1679.743,0.18374634,-43.435425,-1.107455,2736.8389,0.098938435,-46.75906,-1.0097595,-21.110336,-0.61619264,31.605047,0.47410622,-0.01637231,-2.352432,-0.0072755646,-1.4508089,-5.8724027,14.778233,0.0014284486,-0.0017353493,1.1184211,1.1221123,0.80941176,0.8199316,0.06866667,0.058749937
3086,22.589401,0.3448569,14.072369,19.768898,31.093021,17.020653,190.42026,163.38138,104.989746,69.34305,0.5812661,0.53397954,0.2921955,0.5496938,0.8285492,0.5363537,4.996989,3.1169086,3.9562905,2.2118566,0.079008386,1.7406646,1.4262714,0.6642485,0.43316162,10.891844,15.030338,2.124967,20.486248,0.4809768,536.7458,0.46671736,1194.8434,0.1765619,-25.362324,-2.2700894,1602.349,0.16325958,-35.182552,-1.5042145,2663.6526,0.08957801,-36.777718,-1.4155685,-12.690415,-0.43472236,20.60976,0.35061994,0.012379038,3.3406003,-0.017714065,-0.6900446,-7.7729836,13.509321,0.018484928,-0.014253162,3.003876,1.6569201,0.53117645,0.5546263,0.07,0.0362859
3087,23.894777,0.3710369,14.001516,22.292051,33.43017,19.428652,182.65147,127.794945,146.0479,184.50089,0.71729,0.725223,0.23288915,0.63688445,1.0667622,0.83387303,11.823147,8.802831,6.678605,3.647863,0.08282038,1.5441071,1.5171709,0.62899274,0.43227318,10.443101,12.081684,2.6086504,17.264225,0.8831095,513.7707,0.5009459,1181.1147,0.19633551,-22.594297,-2.407556,1563.8226,0.1736244,-31.316643,-1.5354319,2625.3557,0.09462155,-33.519936,-1.4132437,-11.702251,-0.5075152,20.895245,0.3442857,0.01621453,2.5501313,-0.011528015,-0.99509865,-6.3323464,12.958765,0.018039662,-0.013106337,2.3593469,1.3711152,0.65933335,0.5633053,0.05142857,0.061045315
3088,20.873032,0.40374598,13.511314,16.823431,31.06482,17.553505,214.75128,323.6232,129.36989,194.2307,0.553206,0.7423488,0.19608867,0.44524926,0.827986,0.63189733,7.070951,4.313666,5.4832063,4.16836,0.08498593,1.47665,1.4963645,0.61957663,-0.899481,-4.879702,15.704138,2.1525552,21.930494,0.53581494,587.5541,0.49663723,1170.0487,0.19212554,-26.500805,-2.1156447,1644.7266,0.19210218,-35.072037,-1.4373641,2702.1172,0.10187297,-37.74614,-1.3084888,-14.105545,-0.4293456,23.013428,0.30476028,0.0016189244,27.660866,-0.011925701,-1.0765772,-7.0687814,15.449693,0.005640499,-0.007136348,2.053863,1.5386711,0.579292,0.79311603,0.06179775,0.04590078
3089,25.058336,0.3766095,14.209985,27.782495,33.885323,19.675339,242.86137,449.85202,102.6726,80.88655,0.75369906,0.70472324,0.29354826,0.6252305,1.1348926,0.84134436,10.197753,7.4251986,6.93101,5.2798634,0.07240987,1.6767865,1.5187718,0.63511354,0.32321045,15.679413,12.012669,2.3859901,17.093699,0.6435357,563.0628,0.5084221,1188.5013,0.20508176,-38.097363,-1.7684344,1595.1006,0.2066513,-40.526096,-1.4946406,2671.2896,0.1047072,-43.406883,-1.3639884,-10.440515,-0.58164996,19.645605,0.37177393,0.023180647,1.8112507,-0.011763794,-0.9988252,-6.536335,14.064149,0.010334073,-0.008575825,2.5686765,2.2889843,0.36609375,0.37160388,0.062199995,0.04553197
3090,21.356596,0.3996283,13.729322,17.330864,31.514437,17.785114,180.39804,240.23602,131.0118,119.08443,0.5111291,0.7855476,0.19074959,0.40307164,0.7306741,0.5399245,7.684584,6.4343266,4.165769,3.6647782,0.084925234,1.3639148,1.5259451,0.6224125,-0.9383955,-4.9200974,13.333587,2.6572835,19.98778,0.67838305,595.136,0.50088656,1185.2667,0.21434961,-29.025269,-1.9892306,1638.7986,0.204873,-36.10166,-1.4440169,2716.112,0.10488759,-39.53368,-1.2839005,-13.999861,-0.43140116,23.664543,0.3082615,0.0065794983,6.62011,-0.01211494,-1.0201633,-8.013453,16.435753,0.0104563655,-0.010678163,1.6346993,1.7674013,0.49925926,0.5339343,0.059830505,0.047567673
3091,18.537363,0.31476414,13.758809,16.70456,22.479355,8.720546,97.26531,71.36789,136.93195,211.84312,0.6582287,0.7490188,0.27996823,0.5036101,0.917685,0.63771677,11.12919,8.530841,6.9485955,5.456359,0.119859606,1.3426794,1.5763102,0.59159625,-2.6751416,-1.3465415,9.37574,3.445191,23.101347,0.6703238,415.91806,0.31130797,1199.8683,0.16404998,-18.346254,-2.0910685,1497.4054,0.1236531,-33.466434,-1.056082,2554.108,0.07186391,-35.4569,-0.9876517,-19.064743,-0.37889987,27.494255,0.3194869,-0.019913955,-1.637816,-0.017116753,-0.5753811,-15.517396,23.440226,-0.018421076,-0.0148274945,2.0177565,0.892133,1.0663636,1.1233494,0.042222224,0.025724081
3092,25.445639,0.35151055,15.999528,24.625061,34.912262,18.912735,261.9994,353.92734,210.31989,429.76025,0.6434308,0.5313742,0.36721116,0.5687946,0.8950969,0.52788574,7.9628386,4.9470673,4.9682617,3.194037,0.105402716,1.2505548,1.5712981,0.5817543,0.43332225,11.194063,5.5206532,5.2017307,17.511538,0.9478357,488.83572,0.46961656,1176.6516,0.20355316,-25.805729,-2.330556,1560.0265,0.18354918,-36.20709,-1.4172349,2614.3066,0.09182376,-38.982227,-1.2880177,-14.517311,-0.41747114,23.955633,0.33111414,0.040916726,0.94020635,-0.020836389,-0.5428301,-8.271126,15.0274935,0.036213808,-0.020736055,3.2941177,1.9731649,0.4464,0.5664618,0.05875,0.030998992
3093,25.736822,0.3915986,14.575129,26.078894,35.386745,20.811617,214.21953,264.7013,129.88786,114.218445,0.715912,0.64671576,0.26323426,0.6090825,1.1317186,0.8684844,7.2075133,3.810067,6.1745615,5.6638517,0.07111196,1.6706483,1.2832973,0.6594228,1.3696125,4.2489257,6.466407,3.449179,18.34431,0.5392556,607.1658,0.46911708,1195.3162,0.18337777,-35.33353,-1.8346688,1653.4034,0.19750293,-41.374935,-1.4081218,2745.281,0.10338973,-44.24004,-1.2923132,-12.481116,-0.4548621,21.0317,0.34679314,0.0233955,1.6203047,-0.014683809,-0.81227165,-7.1060357,13.264981,0.008710603,-0.009874231,2.5641026,1.9138756,0.44599998,0.46962112,0.069375,0.0573878
3094,23.578999,0.38573328,14.595092,21.732925,33.101635,18.506542,248.02219,253.36665,176.20972,139.83643,0.63179857,0.70053345,0.23366994,0.54480124,0.92966485,0.6959949,7.0729713,4.6345716,5.191382,5.2911677,0.09324655,1.4361455,1.5368202,0.6230581,-0.5023806,-10.0608225,8.120751,3.271485,18.778637,0.67309463,593.782,0.5124586,1166.7393,0.20811142,-52.407986,-1.4825824,1636.0312,0.20555665,-55.056038,-1.2721623,2736.13,0.10033113,-57.926327,-1.1829749,-12.319262,-0.44977242,21.527369,0.32913023,0.021288779,1.8175348,-0.012836468,-0.95564514,-6.506738,14.7844715,0.008756974,-0.0068993145,2.3983316,3.1903768,0.23852459,0.20696744,0.06708334,0.05271616
3095,27.438229,0.3830154,15.702252,27.431622,36.548492,20.846241,262.3809,392.10547,123.9034,105.28303,0.7507309,0.7058766,0.26952645,0.63515073,1.1211171,0.85159063,10.279987,6.4937625,7.0929155,5.813279,0.08685391,1.5240668,1.4798088,0.63748956,1.1882871,4.6778,6.749031,3.6012492,16.270943,0.8566961,559.8003,0.5085406,1163.3964,0.21615519,-47.162743,-1.551639,1606.6014,0.19622329,-47.92094,-1.3319063,2677.624,0.104311205,-50.6743,-1.2327127,-12.235215,-0.5928383,21.561499,0.41063452,0.029661192,1.4646084,-0.013941239,-0.79886395,-5.950337,13.977442,0.01838283,-0.009521081,2.4608502,2.4461672,0.3330986,0.38725314,0.06821429,0.06617366
3096,24.734922,0.39035353,14.429212,24.192017,34.73103,20.301819,282.56207,338.66443,112.03055,93.50373,0.7190689,0.75824744,0.28505158,0.5680034,1.0460917,0.7610401,10.980558,8.369481,6.6845007,4.9781623,0.09192761,1.569694,1.4996785,0.60527277,-0.039046366,-135.03111,6.0954223,4.255448,17.211668,0.86597884,504.8635,0.50375843,1175.6058,0.21945901,-31.112719,-2.0182528,1559.8563,0.19128262,-37.496716,-1.4614575,2624.0176,0.10035118,-40.524303,-1.322281,-12.458491,-0.571964,21.630075,0.4044565,0.018962044,1.8574362,-0.014803057,-0.79515135,-6.766365,14.976425,0.012578037,-0.011511664,2.1729867,2.067569,0.41886595,0.4394757,0.059925925,0.046179947
3097,23.97089,0.36274406,13.984935,26.438412,32.923527,18.938591,181.20111,145.8752,102.99312,92.17926,0.53337145,0.6266239,0.22701645,0.45525712,0.79940027,0.5723838,5.5038323,3.0337517,4.1611047,2.8275502,0.08128558,1.728011,1.4046843,0.59881026,-0.04863757,-104.10323,6.2557683,4.1069837,18.546005,0.8285921,476.6266,0.44675997,1179.486,0.18397695,-20.098568,-2.5265963,1527.1327,0.17928736,-29.605753,-1.5441225,2603.2764,0.08830209,-33.774895,-1.3150487,-12.795912,-0.47408777,21.643635,0.33921432,0.012850984,2.5853252,-0.016198603,-0.76136744,-8.398122,16.750584,0.00016830474,-0.009575885,2.3986294,1.687643,0.5371186,0.55013114,0.048,0.032572992
3098,26.158247,0.35387367,15.040939,30.971924,34.6678,19.626862,337.24796,571.78033,139.6314,266.7266,0.70082045,0.6964333,0.3531784,0.5689995,0.94315493,0.58997655,8.290403,6.3078556,4.7605624,3.2061954,0.08427865,1.6835936,1.3691626,0.5828607,0.77272356,6.7681913,5.1612716,4.5598927,16.14625,0.8189269,518.4828,0.4757084,1196.6996,0.21598199,-23.479528,-2.3135173,1568.9681,0.17982686,-30.675488,-1.5477469,2630.3838,0.097310156,-33.28011,-1.4022526,-11.589451,-0.5456263,20.085236,0.3879876,0.021243352,1.4366702,-0.015737401,-0.70494086,-6.9889116,15.445661,0.0029565115,-0.008491595,2.4796448,1.9658754,0.45490566,0.42912212,0.04121951,0.02166205
3099,20.021402,0.37752533,13.445311,16.059496,29.876186,16.430876,199.64215,326.71295,84.31337,93.83224,0.63218457,0.6209427,0.26986375,0.5481102,0.9027244,0.63286066,7.449313,4.8464847,5.6046557,3.7080727,0.100446016,1.5012355,1.5925645,0.59198874,-1.6061573,-2.6868322,10.122925,3.265981,22.611622,0.75808305,475.70645,0.4560932,1241.3984,0.17497307,-14.724868,-2.725776,1529.7367,0.18191652,-28.798101,-1.2584447,2617.3533,0.08892009,-32.67923,-1.0821681,-17.507563,-0.38238332,26.379808,0.3060958,-0.008782938,-4.0633197,-0.016471813,-0.691347,-8.878195,16.919052,-0.0048670466,-0.011832557,2.526234,1.0518115,0.89666665,1.341707,0.047222223,0.018798806
3100,17.906258,0.3844216,13.20489,14.770794,21.171764,7.966874,122.86947,205.47792,120.64414,203.18971,0.60696286,0.77825797,0.2500029,0.45833573,0.8462579,0.59625506,10.4237795,7.4834886,6.8298573,4.702975,0.09553351,1.5114453,1.6049026,0.5580473,-2.3254235,-1.5103071,11.925668,3.1228976,20.178207,0.9343204,453.46765,0.42433,1236.5018,0.15257521,-19.06183,-2.4142709,1540.9071,0.13306278,-33.270794,-1.2492903,2593.0522,0.07315924,-34.904766,-1.1932683,-17.623646,-0.40979844,25.56905,0.34798333,-0.015989363,-2.376498,-0.014570948,-0.7820771,-9.314861,16.742254,0.00084049173,-0.015527655,1.8659296,1.2491325,0.73944443,1.098385,0.058333334,0.05785518
3101,20.5784,0.41904208,13.293335,16.080368,31.04927,17.755936,100.85868,77.142586,104.83621,167.00624,0.62286913,0.8263745,0.22545129,0.43126568,0.9473644,0.7219131,10.262975,9.0849285,7.917234,6.582341,0.0756738,1.3713738,1.5623595,0.6006988,-1.1207552,-4.190997,13.121736,2.6594293,20.438488,0.72620314,496.91415,0.5160825,1165.5933,0.19313625,-19.296392,-2.2330558,1586.3284,0.16830747,-31.905725,-1.1897403,2612.0852,0.09713589,-33.409534,-1.1239097,-15.786906,-0.46408004,23.818052,0.36500606,-0.0041704243,-9.105424,-0.013838277,-0.84228927,-10.563149,16.989532,-0.004721875,-0.011764251,1.7363344,1.4230272,0.6545454,0.61270434,0.03857143,0.019948913
3102,19.814083,0.40703374,13.3244095,14.993736,30.134937,16.810528,119.94853,103.56533,70.77987,43.46131,0.49654502,0.71853334,0.19601265,0.36736548,0.7930131,0.5970005,7.42325,5.5065174,6.521502,5.800099,0.08707518,1.4366797,1.4816673,0.53884596,-1.1576068,-3.530787,19.648384,2.1430993,22.739536,0.68918014,440.54886,0.4311254,1237.4032,0.14406644,-26.69697,-2.066064,1535.6005,0.13556497,-39.749207,-1.2491921,2564.796,0.07665913,-41.970238,-1.1633765,-17.114231,-0.39469826,25.915276,0.2881528,-0.016437039,-2.271672,-0.012574223,-0.75434947,-7.7460833,15.204778,-0.00013759697,-0.01483353,2.1588948,1.3020834,0.6853333,1.2683368,0.07076923,0.07086949
