,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_delta1_0,mfcc_delta1_1,mfcc_delta1_2,mfcc_delta1_3,mfcc_delta1_4,mfcc_delta1_5,mfcc_delta1_6,mfcc_delta1_7,mfcc_delta1_8,mfcc_delta1_9,mfcc_delta1_10,mfcc_delta1_11,mfcc_delta1_12,mfcc_delta1_13,mfcc_delta1_14,mfcc_delta1_15,mfcc_delta1_16
55,-627.3227,135.67061,-17.054365,-9.38898,-4.725891,-2.8446727,-14.931893,-11.45206,-2.7535577,-1.9921262,-5.7584167,-6.9461107,-5.724302,-4.6496167,-5.5338955,-1.7313519,-4.7343717,0.027021563,-0.022920493,-0.048085637,-0.01772412,0.005927136,0.01698827,0.024330609,0.023760863,-0.008440669,0.00594395,0.022104273,0.014377445,0.0010470957,-0.0025008984,0.005429206,-0.0036741719,0.0055452907
56,-578.5115,120.34916,4.472088,-8.647907,4.0794563,1.039584,-8.583856,-5.4262624,-0.7255313,-4.097127,-3.9310095,-4.6405706,-4.7831006,-2.2484655,-2.3266106,-2.5038593,-3.1172593,-0.002548957,0.0152576985,0.024862008,0.006495811,0.004646505,0.0076732486,-0.0044029495,-0.00781554,0.0028980998,0.0030800065,-0.00935283,-0.006031797,0.011372191,0.013545505,0.0031413124,0.0010313613,0.007367664
57,-561.7297,135.70084,-21.100199,1.7704321,-6.883836,3.1584594,-11.928187,-6.272404,-7.8819394,-6.9041643,-5.2431607,-6.1908226,-7.136026,-2.9886775,-5.871895,-0.76296103,-4.2279134,0.012997374,-0.013753259,-0.013473829,-0.0070924,-0.019291358,0.0013389458,0.008515395,0.0072349436,-0.002584097,-0.007865118,0.006425932,0.011798288,0.0134965265,0.0055680196,-0.0009070166,-0.0021501193,-0.0041151214
58,-544.61646,143.8532,-20.974474,1.5914212,-6.8531275,3.9324918,-14.915216,-8.054536,-7.733063,-10.51606,-7.9100666,-5.514955,-6.2680573,-3.051753,-6.1318297,-1.9508219,-2.2750952,0.011911489,-0.0054308516,-0.006761533,-0.008216535,-0.013737162,0.003896685,0.00842755,0.0031790407,-0.0033072436,0.0060691107,0.003149541,-0.0036747567,0.00033234403,0.0026641758,0.0020321636,0.0012100269,-0.0022075565
59,-548.3921,142.54243,-24.935492,3.083224,-1.6689051,5.094547,-13.926406,-8.263598,-7.3087287,-7.143906,-6.882063,-6.783631,-8.921892,-4.2655196,-6.0600414,-1.6980869,-4.2048006,-0.0015440132,0.007900662,0.03659783,0.02892448,0.0063986643,0.0034830344,-0.008883867,-0.004992166,0.0038331589,-0.0002485545,-0.012837644,-0.021466868,-0.014581001,0.0013736294,0.0037684704,0.0046828277,0.0012286042
60,-561.9162,141.54196,-12.394227,1.0282588,-7.2911105,1.7732608,-12.419398,-7.9204135,-6.9381824,-6.8183675,-4.190993,-5.6736975,-6.8012247,-3.8637004,-4.3523226,-1.5468326,-3.2627015,-0.048826452,-0.023711737,0.0030887518,-0.004518187,-0.00026929975,-0.0026749473,0.0013290545,0.006502068,0.00088686345,-0.003957527,0.0015742984,-0.0042548245,-0.0025554113,0.004853286,-0.0011653316,0.009636157,0.006211499
61,-553.34576,146.686,-15.652085,1.0358431,-4.0802307,5.1941533,-15.730588,-11.78134,-7.3911386,-6.722261,-5.945662,-4.9839616,-6.7566724,-3.2012868,-4.3510537,1.1057948,-1.4269114,0.02478897,-0.015864598,-0.037337385,-0.0008968733,0.005726293,0.008710041,0.0070597483,-0.002384055,0.0059034456,0.0122892065,0.018384265,0.012565304,0.0081699975,0.009304673,0.00585195,0.005364161,-0.0059833373
62,-558.09827,138.39317,-22.032795,2.0906248,-1.7347062,4.7213817,-13.063484,-9.707535,-9.407854,-8.94524,-7.715744,-5.377677,-4.932092,-2.7861643,-6.288328,-3.5520918,-6.630297,-0.006216934,-0.0010241383,0.011377091,0.008479448,0.006153978,0.008967534,0.0034824144,-0.0053167366,-0.003438694,0.004365119,0.009645196,0.010437108,0.0014997525,-0.0059959805,-0.0049431785,-0.0002401123,0.0012178778
63,-567.0575,138.97038,-13.608401,2.7668533,-3.120761,6.6765285,-12.086284,-7.0757556,-9.097305,-9.694109,-6.8618135,-4.9854383,-5.412482,-2.1435034,-6.302447,-2.90947,-6.8965507,0.019823078,0.027084118,-0.002049513,-0.016724333,-0.0012838361,0.00022697626,0.0010233537,0.0005188564,0.002042544,-0.0025118915,0.0043796753,0.00015744686,0.003037781,0.0072601074,-0.00013707363,-0.004045021,-0.008279827
64,-563.06305,137.28781,-18.669708,5.3349247,-1.9609112,5.597528,-11.955553,-7.239607,-7.7695484,-7.793822,-6.880533,-5.2884007,-4.6316957,-1.2163004,-6.3411756,-3.9810004,-6.8012447,-0.025588023,-0.04634648,-0.00950025,0.016756766,0.0059485235,0.007664707,0.025608905,0.018954549,0.011793303,0.017099895,0.002397853,0.007416141,-0.0067850687,-0.014181564,-0.00044033446,0.0050814156,0.013807518
65,-530.93744,115.86968,3.7026925,-7.9635715,4.7964416,1.3024209,-8.247693,-8.614387,-7.1338654,-9.066121,-6.8023596,-5.1342907,-4.467755,-3.9023547,-3.7595005,-3.2028039,-4.447037,-0.06498062,0.05348633,0.008056944,-0.054165464,0.022303384,-0.01553069,-0.003851754,0.005917633,0.00091327686,-0.008474775,-0.0032549296,0.0029112657,0.005112568,0.00213701,0.010550557,0.0013283149,0.00023054043
66,-555.05054,140.707,-17.147333,0.8798106,-7.3146296,1.3115844,-15.462126,-7.431825,-6.7096505,-9.256841,-8.4121895,-6.5413227,-4.6099563,-2.2603784,-5.87259,-3.0536833,-6.7622457,-0.017796056,-0.007415315,-0.0062919958,0.0038768775,0.0016713509,0.0047142003,0.008258831,0.0016767721,0.0019803129,0.0025984289,0.0010357922,-0.004885338,-0.004065501,-0.00333297,-0.0014937854,8.331539e-05,0.0014919944
67,-537.30975,144.00912,-31.824265,-0.21357718,-6.325779,0.26902908,-12.470253,-7.935965,-7.6791797,-6.8363185,-7.380001,-9.275794,-7.3492727,-3.463664,-6.1135125,-2.2437122,-4.240275,-0.010033489,-0.008227267,0.003518265,0.0043912353,0.008044284,0.005345174,-0.0005812388,0.0021837922,0.005980318,0.0048868908,0.0032054195,-0.0026210123,-0.0062130764,0.0012754685,0.0015341778,-0.0030497604,-0.001091817
68,-552.25085,137.83415,-16.594591,3.6132934,-7.7997313,5.2823057,-15.993578,-9.575475,-7.024895,-8.701062,-8.01881,-8.935675,-7.0664115,-3.7146149,-6.366922,-2.94938,-5.562292,-0.019748982,0.056897905,0.02795332,-0.008897881,0.010641963,0.003993794,0.010771117,-0.0051968964,0.00022795357,0.0061183125,-0.0021287499,-0.007516734,0.010584603,-0.00024698986,0.014813532,0.003701897,-0.00072939706
69,-576.2867,130.61398,-9.043133,2.695085,-1.8543268,2.9731288,-9.179506,-9.659063,-8.581906,-11.54733,-5.7300925,-6.047333,-3.4371011,-2.8868613,-5.75407,-4.0845246,-4.313459,-0.027049428,0.00030348237,0.007205132,0.001508254,0.022418832,0.009706572,0.0021320446,-0.012863242,-0.013257835,0.0017049699,-0.0071283374,-0.012122389,-0.005044789,-0.012079115,-0.009505475,-0.0018448725,-0.0009731377
70,-563.02277,135.24284,-15.260541,6.996362,-3.1489468,5.1628375,-15.256394,-10.360035,-10.579384,-11.286151,-9.071046,-5.9008317,-6.496194,-3.636184,-7.434789,-2.8240547,-5.114031,-0.08072711,-0.04851553,-0.003797435,0.006541296,-0.012175463,-0.0081449365,0.008188915,0.0058617764,0.0067795636,0.00969081,0.005135888,-0.0035579894,6.212156e-05,0.0017921113,-4.876947e-05,0.0013265992,1.3136162e-05
71,-565.2321,141.78314,-8.702624,8.722633,-2.2786531,6.0590334,-14.702784,-11.674491,-9.611058,-11.250533,-8.185259,-3.9555984,-7.1323647,-3.4968824,-6.168776,-3.3833115,-5.869255,0.006839335,-0.046681143,-0.025844067,-0.0036503396,-0.028228128,-0.013855223,-0.016623996,-0.0013057055,0.0006499738,0.005162548,0.0017500441,-0.0062885047,0.0010122078,0.0074215285,0.003952775,0.0065005817,-0.008283429
72,-549.9837,143.59737,-13.598436,-1.5090272,-2.205013,2.2118735,-13.91117,-12.2536955,-8.360282,-10.73598,-5.1414886,-7.276262,-5.404262,-3.6401272,-5.8890357,-4.193262,-5.266047,-0.006240925,-0.0015425337,0.0036111223,-0.005165631,-0.009057147,-0.0021228052,0.005216708,0.0019533182,0.00056131976,0.009412068,0.004004658,-0.00035981028,0.004372433,0.0029336442,0.00086888304,-0.0042761546,-0.0024394516
73,-563.44885,137.14774,-20.48765,-0.58445007,-5.0259857,5.454611,-9.964706,-5.3301296,-9.996878,-9.173904,-5.1832237,-5.7493696,-6.526716,-2.5703595,-7.699188,-3.1704087,-4.5930243,0.012197905,0.0030052797,0.0010553341,0.005444688,0.0033857957,-0.001536017,-0.0027894925,-0.0032960367,0.00029215048,0.0034535744,0.0033551897,0.001033723,0.004130622,0.0051902677,-0.0018212426,0.001437028,0.0046790782
74,-551.3072,124.927895,-8.172244,-6.2227707,2.5520618,0.009111121,-8.970146,-8.548939,-5.9688573,-8.290589,-5.9875727,-7.754585,-5.5673966,-1.9533348,-3.433519,-4.1284914,-4.324548,0.039298207,0.012292278,-0.039343048,0.003239079,-0.011016542,-0.005089472,-0.0060149333,-0.01899128,-0.0033271734,0.003322541,0.00283661,-0.0021116135,0.008657404,0.011472149,-0.0013542091,-0.006555675,-0.0024112451
75,-539.08905,145.33165,-3.6309485,-4.535827,-0.9578266,-0.4444275,-13.184166,-11.964359,-6.2469344,-10.987964,-7.980014,-7.6807137,-4.836838,-2.5567303,-3.37981,-2.981306,-6.0525293,-0.09384836,-0.038436774,0.009789028,0.0027829644,0.03968222,0.017991211,0.0028181416,0.010061345,0.012940724,0.010268263,0.008808958,-0.002228029,-0.016885621,-0.0022442238,0.004822276,-6.4070126e-05,0.008769564
76,-546.16565,151.31892,-16.721756,-1.5748093,-6.4740825,1.931972,-16.476072,-8.7297,-8.173166,-11.37699,-7.48127,-6.210326,-5.604451,-2.5581522,-4.8286505,-1.5249839,-5.2742615,-0.008190783,-0.004823094,-0.0013548537,0.0031542825,0.012840061,0.0026083323,0.0011285957,-0.0036915604,0.004292662,0.010200487,-0.0024158664,0.0027271742,-0.005043762,-0.005109532,0.0027534484,0.0070499,0.008186792
77,-549.3185,149.08347,-13.222695,-0.30071816,-8.77795,1.5654987,-15.564172,-9.39198,-8.333914,-9.744915,-6.0953712,-6.811512,-6.2505827,-3.4832413,-4.483913,-2.4608436,-6.6388836,-0.0035697583,0.04025725,0.013144197,-0.018401379,0.011912934,-0.0051096086,5.407868e-05,-0.01256859,-0.005933353,0.0037654876,-0.014825331,-0.0044986224,0.00349476,0.0012022941,0.0013383965,0.0076056034,0.0066121924
78,-533.8434,145.66002,-36.507584,-3.3542356,-7.1811166,-0.29496738,-12.135579,-6.620514,-6.53871,-5.9439626,-6.7096863,-9.813786,-7.218304,-2.806674,-5.9482975,-0.32379046,-2.273352,0.0223107,-0.011225345,-0.020670298,0.0059902007,0.0060735154,0.002841081,0.00322991,-0.0014692894,-0.004082272,0.0035972558,0.0050116065,-0.0032946442,-0.005596895,-0.0012014437,0.0012596982,0.0006692204,0.00053390383
79,-548.58527,145.91751,-13.4761505,3.6434042,-9.036311,2.0666337,-11.994201,-5.0834517,-5.7560205,-6.6837673,-4.650448,-6.3195276,-5.161684,-1.5133147,-3.9231055,-1.869751,-5.5375137,-0.0054747174,-0.023667283,-0.018084547,0.00017522933,0.005618368,0.0027343356,-0.008383863,-0.005367771,-0.0036869817,-0.0061754626,-0.006054093,-0.008527649,-0.0029158276,-0.0030902885,-0.0036311387,0.00029971098,-0.0053242617
80,-565.37823,140.9934,-9.961101,5.0741787,-8.852785,0.74286646,-13.065075,-5.710312,-6.0282235,-8.188048,-8.805461,-7.4310026,-6.7682333,-2.6069953,-4.2085,-2.1608403,-6.480046,0.0009610929,0.016713794,0.0027444626,0.0057260515,0.019595018,0.013152712,-0.008581986,-0.021519214,0.010010348,0.0074685826,-0.0054813935,-0.010030325,0.00028959828,0.007431698,0.0055498173,0.0037500155,-0.0019188549
81,-573.48706,140.75748,-7.4307714,0.06362467,-10.415941,0.38147476,-13.835217,-5.200019,-4.814005,-6.781728,-6.9295707,-6.5379057,-6.1899624,-2.2508104,-4.6431217,-2.2258162,-6.7938924,0.028432852,0.0031862601,-0.011360424,0.0022042787,0.006826888,-0.0051363306,-0.018843895,-0.006858118,0.008803584,-0.00393161,-0.0011301987,0.0074521736,0.0025234632,-0.0064925486,-0.0071014124,0.0006347678,-0.0014728592
82,-573.0285,140.80112,-4.3362255,0.40344018,-10.091801,-2.9781106,-10.100796,-4.689088,-5.3600373,-8.051808,-5.549074,-7.7140026,-5.4966154,-3.3677154,-4.2031775,-4.1684465,-6.3428745,0.008800417,-0.022913577,-0.03517533,0.0013593506,0.0032082847,-0.010739077,-0.0032843163,0.0173464,0.012171892,0.00172019,0.011111447,0.01361794,0.018316716,0.01137764,6.1013252e-05,0.017139977,0.017000698
83,-572.8378,135.52734,-11.575217,2.06773,-10.838714,0.60375476,-12.059882,-4.3715286,-3.363613,-5.511209,-8.06596,-7.4407496,-7.580546,-4.1311517,-4.936124,-2.1912324,-6.282592,0.017445566,0.009306579,0.007235924,0.0067874985,0.005330984,0.009761759,0.0003357708,-0.0076647797,-0.0016799918,-0.0014567154,0.003349547,0.0041969405,-0.0010910842,0.00025278982,-3.1761396e-05,0.001101793,0.00055830734
84,-557.44934,144.10707,-12.5150385,2.176511,-10.176346,0.5188571,-12.865792,-4.643734,-5.2700257,-7.5740647,-5.9111238,-5.938997,-4.9504147,-0.8939808,-4.287039,-2.290381,-6.307726,0.0011278662,0.0036560737,0.0025671197,-0.005342232,-0.0036200802,-3.8170856e-05,-0.0029021755,0.0005256671,0.0015014866,-0.0025111856,0.0002951339,0.002345806,0.0012091779,0.00010434518,0.00090730016,0.00031649417,-0.0020693634
85,-565.83435,142.23097,-9.124305,1.8144573,-11.172988,2.8475826,-8.944624,-3.2336202,-4.4262395,-4.428496,-5.308967,-5.895622,-6.348233,-1.9849716,-4.9313126,-2.7926378,-5.9422407,0.000941405,0.0033881026,0.0020319375,-0.0070881424,-0.0062059057,-0.0002572646,-0.0004924099,-0.0039410708,-0.0012923569,0.0032752068,0.0026872335,-0.00037398614,-0.0014245239,-0.0006280347,-0.00023202458,0.0003895041,0.0014261721
86,-552.0303,148.70963,-14.955021,-2.2014134,-11.817025,2.164287,-10.463354,-4.761915,-6.564095,-4.639611,-3.947977,-4.877503,-5.4525485,-2.809645,-5.312708,-2.1312783,-6.1451826,-0.034132455,-0.03679905,0.00089877914,0.013662917,-0.0058701662,0.0036617226,0.014713041,0.007978894,0.006926834,0.009802817,-0.0008052524,-0.005939716,0.0039542373,-0.0018567826,0.00029400928,0.0043433495,0.005150956
87,-546.4523,154.22676,-7.3928123,0.04353968,-10.085716,0.66990274,-10.482062,-7.7638583,-5.644748,-9.321374,-8.115214,-7.5445027,-6.838547,-5.7362924,-3.4825697,-3.5358908,-6.3608403,0.019833127,-0.0031485294,-0.0027475364,0.0033113654,-0.012661905,-0.0073937858,-0.010918449,-0.005578832,0.00010951093,0.006966445,-0.0001994887,-0.004678769,-0.0058447463,-0.011429608,0.002896812,0.018282877,0.004466625
88,-560.10004,146.54805,-13.012518,-1.933342,-9.44213,2.6173089,-10.032899,-6.063563,-3.3607938,-4.703718,-7.852537,-6.7256656,-7.3439174,-3.6741264,-5.0537543,-3.2489178,-5.050251,-0.032870077,-0.015001613,0.004764101,0.002693348,-0.0046445564,-0.0012376006,0.007937817,0.0032373471,-0.00017533993,0.005117456,0.005272385,0.0023965444,0.0007277757,0.00035870296,-0.0009226486,0.0010751024,0.0011985168
89,-522.28076,146.85855,-44.44223,-5.8981233,-7.299957,0.5310713,-15.124139,-11.2819805,-4.8342705,-5.243441,-5.59879,-8.162348,-7.7512836,-3.1664143,-6.564024,-3.3134623,-2.2399118,-0.005719165,-0.013267212,-0.0037007835,0.006668104,0.0044854973,0.0073427204,0.005154804,-0.0034111247,-0.0012185258,0.0041996,0.0013314354,-0.0056411372,-0.0044681146,-0.00167869,-0.0060071247,-0.004904832,0.0030373891
90,-552.19867,153.2306,-10.065827,-0.9934322,-9.049374,2.1756165,-10.180822,-5.5590873,-3.9427588,-7.44501,-8.778078,-7.12408,-6.3161063,-3.3337393,-5.300182,-3.196519,-5.7648287,-0.024574205,0.037641156,0.0018054894,-0.038528256,0.034828026,0.004329788,-0.008247213,-0.006847152,-0.009494562,0.018601881,0.008134153,0.005840663,0.013344119,-0.016435223,-0.021711206,-0.01741479,-0.0076595927
91,-555.53467,152.742,-10.91915,-4.6926513,-13.128516,-0.76903427,-10.606874,-4.1394296,-6.0779457,-4.7531576,-5.209462,-4.6086073,-4.443661,-1.0224708,-4.47671,-2.4636273,-5.927362,-0.005831277,-0.023436304,-0.05385987,-0.05258506,-0.028167399,0.012431893,0.033469528,0.01420497,0.010423875,0.00996262,0.00039833202,-0.006640496,-0.013335735,-0.009780745,-0.0062226686,-0.0024602392,-0.0035505071
92,-549.83325,139.16417,-1.7549917,-11.1206255,-4.999474,-3.5136054,-7.0374384,-7.034429,-4.362954,-5.837103,-4.801355,-6.1544347,-4.757039,-3.5732124,-3.654156,-3.0180485,-4.67959,-0.049140275,0.031300783,0.020488095,-0.03411701,0.0025730547,-0.00620031,0.010297328,0.0006730895,-0.0038696437,0.00029711862,0.0020696458,0.0033617446,3.481915e-05,-0.0035583077,0.0033122883,0.0050131013,-0.007342841
93,-556.1665,148.79253,-12.810575,0.08251193,-9.981748,1.7408607,-9.466412,-5.1117463,-4.935047,-5.3333836,-7.386723,-6.6074376,-7.7663045,-3.4487247,-4.5219316,-1.9134262,-5.5923142,-0.0014883733,-0.0010079416,0.0074401875,0.00032404906,-0.005654025,0.005556686,0.0049234997,0.0005439088,-0.0036294726,-0.001140803,-0.0022476278,-0.0049891407,0.0004505307,-0.0012722831,-0.0029249657,0.0013412394,0.0031899996
94,-516.7868,158.6401,-7.7093487,-5.278934,-4.31115,-2.6000373,-12.657573,-15.349786,-10.60341,-11.51256,-12.257379,-13.398708,-6.255248,-3.2356966,-4.3257837,-4.4878345,-5.498336,-0.27612877,-0.07923289,0.08731907,0.06285521,0.03412429,0.013153121,-4.8378908e-05,0.009094205,0.023226045,0.0070143184,0.009260476,0.011661273,-0.0017523584,0.010678087,0.014245003,0.0009463799,0.006233446
95,-537.7207,150.412,-15.327273,2.1896656,-9.297936,4.3112354,-13.309149,-6.9638553,-8.132095,-5.954713,-6.0034704,-7.2113504,-5.918117,-0.44329444,-2.7162054,-1.5367924,-5.359086,0.049048208,-0.018934919,-0.025294377,-0.0014930775,-0.0070119523,0.014521584,1.6837002e-05,0.0062851626,0.0013671746,0.0030988737,-0.0007529169,0.005110859,0.0029091183,0.0043530003,0.010328083,0.0023734954,-0.003538652
96,-561.7613,148.0935,-6.2901607,2.7772887,-10.325078,-0.88066524,-12.351359,-6.4289327,-6.903056,-6.4145017,-7.3440304,-7.1643705,-7.2140303,-3.0804422,-6.621189,-4.4929743,-6.8950505,0.06607848,0.020779116,-0.020270616,0.009430408,0.004338736,-0.0075011863,-0.020169165,-0.0052675214,-0.00711095,-0.008172702,0.014943908,0.020927943,0.010089559,0.005620383,0.0022643108,0.008341391,0.0030512004
97,-546.0032,134.19302,-4.9614644,-2.919717,-4.3423214,0.45093012,-10.317203,-9.589328,-5.478718,-9.175232,-5.939839,-8.102758,-5.243843,-2.0247922,-3.9581609,-4.2355733,-5.902652,-0.054799244,-0.0072522783,0.001840296,-0.0070754266,-0.0015342047,-0.008272929,0.0051441356,0.0038854184,0.0006174556,0.0027402795,0.000776336,-0.0011765244,-0.000830309,0.0002424783,0.00063951476,-0.0005229804,-0.0006092399
98,-561.92444,140.76701,-11.534084,2.835358,-7.555643,4.273422,-11.735646,-4.2950206,-5.146447,-6.3720965,-6.9229317,-6.176504,-6.759606,-1.8211371,-4.799936,-2.0822992,-4.989048,0.0029517957,0.0037458546,0.009814922,-0.007201382,-0.011316725,0.00094210735,0.0035432803,0.0016432101,-0.0017267613,0.008294217,0.01005634,-0.0006647127,0.003021222,0.007591388,-0.0011604413,-0.0003324245,0.004392415
99,-550.94104,147.16647,-15.57563,1.6230448,-5.9054036,3.3436413,-12.727085,-8.800426,-8.860067,-9.228595,-7.377824,-8.215619,-8.868314,-2.8749826,-3.1279886,-3.3177705,-5.760866,0.04853666,-0.046199657,-0.03925065,0.030345181,-0.033921503,-0.007960681,0.010775031,0.005609516,0.0038902196,0.0072000823,0.019485025,-0.007763189,-0.008491288,0.011518805,0.00086782523,0.002971545,0.004365475
100,-530.6296,145.90327,-36.1707,-3.2313807,-6.7301736,2.1327646,-13.259406,-9.205527,-6.895367,-8.151416,-7.118715,-7.3077893,-9.242633,-3.9807396,-4.4288054,-0.6592477,-2.6129408,0.009559592,-0.0038900436,-0.013105065,0.0018351596,0.009747614,0.011807175,0.003645375,0.003294052,0.007455771,-0.0027883411,-0.00028708918,0.002463326,0.0006854329,0.0015149835,0.0018885356,0.0014879057,0.005487644
101,-550.8322,138.9099,-11.876444,1.5082049,-2.6212432,3.2181706,-9.656418,-8.606271,-6.63157,-9.327176,-5.6447287,-9.797267,-5.901334,-2.501855,-3.6359437,-3.4945447,-4.983735,-0.09463033,0.028698219,0.0063181384,-0.03713607,0.016845576,-0.0060873255,0.003610219,0.01020044,0.015190499,-0.002196031,0.0095592085,-0.0014049823,0.006488358,0.0028666009,0.002179174,-0.0053205066,-0.00472934
102,-559.8006,143.64078,-14.152296,0.46599922,-6.730741,3.7290041,-11.967867,-6.599791,-8.561721,-8.387355,-8.707634,-7.957405,-7.355791,-1.9815419,-3.8316092,-2.7278328,-5.6227827,0.014322636,0.002141424,-0.0055639744,0.0014903626,-0.0039407057,-0.0009878033,0.0025953487,-0.00024076871,-0.0018709647,-0.00018654732,0.0006208559,-0.0002814462,-0.0038945319,-0.0038221718,-0.0015499577,-0.0005356145,0.0026279006
103,-563.44806,142.50148,-7.4154434,2.3993928,-7.8832145,2.8858757,-11.655568,-8.043944,-8.868646,-8.832975,-6.919786,-6.958464,-5.013899,-2.2044544,-4.6433954,-4.164249,-6.246691,-0.025233759,-0.014136646,0.0016733501,-0.00040033003,0.0055734855,0.009570631,0.0044544656,0.0029680808,0.00032525396,-0.0042282348,0.001268019,0.0031804168,0.00026403417,0.0015072151,2.6460211e-05,-0.0008780796,0.0023435468
104,-564.59467,144.36214,-12.11216,-0.06875656,-8.02848,2.26272,-12.876731,-6.8735104,-5.6271405,-6.653842,-6.427771,-6.2584844,-8.277392,-2.8803422,-4.61448,-1.4784223,-4.849938,0.00019094463,0.017021919,0.019822797,0.0033274004,0.0060332315,0.009156962,0.0073742294,0.0014538233,0.0030181508,0.00040973234,0.0011537044,0.0033995807,0.0047190157,-0.008957348,-0.008543748,0.0024377634,-0.009949386
105,-558.6564,142.92888,-9.695758,-0.16587444,-11.325708,3.10448,-10.505853,-5.6488757,-5.1998334,-8.063706,-7.173429,-7.705346,-5.3755274,-3.1649728,-5.0203733,-3.8839893,-5.130786,0.029044118,0.005742435,-0.012112605,-0.002425671,-0.011842971,-0.008949047,-0.00048482092,-0.002227579,-0.0012702361,0.00014863041,0.0041863257,0.0005152278,-0.0049360204,0.0025639718,0.0063915183,0.0033776998,-0.0004979634
106,-554.378,143.53862,-12.630167,5.0635104,-10.039052,2.0662475,-11.7046995,-4.33754,-5.8736224,-8.550039,-8.107198,-6.879086,-7.040497,-2.4487102,-5.7207327,-4.22294,-6.0302234,0.0036165735,-0.06400073,-0.020356815,0.033382673,-0.046967395,-0.035405006,0.017644072,0.018662611,-0.011564566,-0.01368556,0.010991015,0.0015805302,-0.005490946,0.007893512,0.004580804,-0.0034434446,0.0013313624
107,-563.9704,143.6962,-4.760506,-5.175219,-9.493353,-0.3686843,-4.969842,-5.671239,-5.4247828,-9.079784,-3.5769315,-4.7958508,-4.213717,-2.6633127,-4.251086,-3.6670792,-3.3996825,-0.022363856,-0.0029384554,0.004235551,-0.012687364,-0.010157965,-0.0026239199,0.0065509984,0.00077215227,-0.0033056343,0.0032305887,0.0047156434,0.0036694086,0.0023343905,0.00058985874,0.001146272,0.0017792434,0.0017523554
108,-563.8423,146.6599,-9.758025,-1.1774434,-9.670866,1.7764302,-8.02297,-3.701841,-7.509335,-6.7995296,-4.242895,-4.8661757,-5.127781,-0.98068315,-3.8775923,-3.2011638,-4.630985,0.0045301947,-0.0021054288,-0.0039201207,-0.00082943763,-0.0032642782,-0.0048412946,3.2790253e-05,0.0047357962,0.0029016703,0.0015271096,0.00059813744,0.00077736145,0.0011871355,-0.00026279018,-0.0014178891,-0.000941306,-0.0011730392
109,-553.95825,156.43271,-11.930082,-7.085076,-10.548385,0.592726,-10.184262,-7.108493,-9.131557,-6.7331686,-7.8064833,-5.6184783,-5.1885023,-1.469982,-3.5134242,-3.0618417,-4.9306726,0.058762662,0.009532605,0.024456644,0.021526571,-0.007897135,-0.000955725,-0.01687448,-0.005586535,-4.179514e-05,0.0030207632,-5.2824842e-05,0.0036401507,-0.009489665,-0.008620235,0.0012534611,0.0070570516,0.0064723315
110,-555.68536,151.7677,-11.968765,-1.4904015,-8.774049,3.173444,-8.380386,-4.7271104,-8.749591,-7.761662,-5.292835,-5.3355994,-6.206636,-1.1149974,-4.354392,-3.273161,-4.8006234,-0.010040855,-0.005239415,0.014099819,0.0073936307,-0.008638704,0.00017019256,0.007513726,0.012183927,0.0050290357,0.0044377297,0.0047502727,0.004647014,0.0026768653,-0.00047094474,-0.00079822214,0.003350916,0.009530072
111,-552.3551,141.43747,-27.506102,-1.4285524,-5.940158,1.3207952,-12.053022,-7.1972704,-6.8415256,-5.4330416,-6.680882,-7.6222095,-7.6894584,-2.7921054,-4.3220067,-0.28316694,-4.778815,-0.026741507,0.005225498,0.019429032,-0.00538608,0.0011514757,0.005111879,-0.0015435447,-0.0070476597,0.005116927,0.01382928,0.0026579986,-0.0008549015,-0.006426097,-0.008306352,0.0035282436,0.0029690322,0.0033299231
