,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_delta1_0,mfcc_delta1_1,mfcc_delta1_2,mfcc_delta1_3,mfcc_delta1_4,mfcc_delta1_5,mfcc_delta1_6,mfcc_delta1_7,mfcc_delta1_8,mfcc_delta1_9,mfcc_delta1_10,mfcc_delta1_11,mfcc_delta1_12,mfcc_delta1_13,mfcc_delta1_14,mfcc_delta1_15,mfcc_delta1_16,mfcc_delta1_17,mfcc_delta1_18,mfcc_delta1_19,mfcc_delta1_20,mfcc_delta1_21,mfcc_delta1_22,mfcc_delta1_23,mfcc_delta1_24,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12,mfcc_delta2_13,mfcc_delta2_14,mfcc_delta2_15,mfcc_delta2_16,mfcc_delta2_17,mfcc_delta2_18,mfcc_delta2_19,mfcc_delta2_20,mfcc_delta2_21,mfcc_delta2_22,mfcc_delta2_23,mfcc_delta2_24
3537,-438.81647,172.02321,-24.250607,8.482066,-7.45432,7.6597424,-12.135881,-16.32044,-4.2853856,-6.9965444,-2.6863892,-1.7661918,-3.757272,-2.9623516,-1.4496744,-0.77860224,-0.827145,2.173567,-6.495133,-4.303727,0.4922512,-3.8455195,-4.2213383,-1.0695074,-3.2349272,-0.035434254,-0.0032281454,0.011359167,0.0032555733,0.00020336706,0.011099813,0.015111289,0.006999385,0.0051244874,0.0040409723,0.0028552166,-0.00195665,0.0004091721,-0.0051610586,-0.0061161174,0.0006341976,0.0034350646,0.0016327633,0.009937049,0.0075955894,-9.389498e-05,0.0036804897,0.0007762504,-0.0057352623,0.0017425845,-0.013503785,0.00036930456,0.012658389,-0.0034079528,-0.007309967,-0.0031874652,0.003706313,0.0022534395,0.0013965511,0.0023447087,-0.0033043122,-0.0017971442,-0.0017060391,-0.004591924,-0.0019242986,0.0029496488,-0.0003201351,-0.0042595603,0.0025722224,0.0011805465,-0.0013696203,0.0044543715,0.00020881365,-0.0007126295,0.0023941428
3538,-429.4953,165.35834,-28.000273,6.0881004,-8.026623,6.1206245,-15.10166,-9.383421,-6.093184,-9.1645565,-0.27255902,-4.138882,-6.2852945,-2.8936734,-3.6624897,-2.8537996,-1.6406671,3.6767247,-5.2021127,-4.388525,3.5581148,-3.4327087,-3.9230635,-0.22110893,-2.6957867,-0.040839117,-0.030842228,0.02070068,0.031785432,0.005879812,-3.3994584e-05,-0.0050483113,-0.0020290564,0.0065952432,0.00523482,0.0033872179,0.00097034423,-0.00019860045,0.0015991285,0.0025811037,-0.0023863607,-0.003102499,-0.001001764,0.0023717412,0.00045393285,-0.0034252102,1.5641848e-05,-0.0058479747,-0.0027393822,-0.009148522,0.0063709826,-0.003638572,0.0010647338,-0.0007344471,-0.0014805157,0.0057016113,0.002913956,-0.0013540899,-0.0012920604,-0.00061911164,-0.0021254208,0.0015415464,0.0042363475,0.0019680555,-0.00077337,-0.0013917866,-0.0038050418,-0.0029721544,0.00092107273,0.0029904349,-0.0031687524,0.00034556977,7.279332e-05,0.0003101565,0.0013610373
3539,-428.66638,155.185,-20.166344,8.70029,-3.202462,10.745268,-13.502564,-10.114106,-8.789967,-11.149617,0.49118006,-1.2016194,-4.890977,-2.3256679,-3.3880587,-1.3723397,0.02411446,2.1000872,-5.9627805,-5.66639,1.3283544,-2.9835014,-4.9656825,-0.43191862,-1.65931,-0.0062431954,-0.0044303085,0.007890671,0.012022328,-0.0066529457,-0.016945712,-0.0015184801,-0.0067250542,-0.011300665,0.0037590137,-0.0054623713,-0.0013661137,0.007773157,0.0010821085,0.0065234927,0.0073033236,0.0072009778,0.013138914,0.010850466,0.0013455072,0.000862344,-0.00026183386,-0.0034002308,0.0014237745,0.0027147727,0.0017563548,-0.0002712047,0.0049761804,-0.0018550707,-0.0045894883,0.0016191116,0.0010259114,-5.415724e-05,-0.0036497,0.0027472402,-0.0026064357,-0.0018877685,0.0005376891,-0.0021383807,-0.0022009874,-0.0061121355,-0.0027545523,-3.9905437e-05,0.0025456727,0.0011787772,0.0004823871,0.00047134198,-0.0015360418,0.003430336,0.007176398
3540,-413.553,132.24301,-0.08453095,-2.6465259,9.116392,4.840776,-9.818078,-8.574502,-6.003853,-5.9221907,1.5592933,-1.9195951,-4.5883875,-0.46250394,-1.5864497,-0.8494566,2.5421774,1.0056406,-4.530364,-2.9290528,2.4081535,-0.35349694,-2.4764736,-0.004397105,-0.7409939,-0.041472536,-0.017712597,0.03552463,0.01913735,0.0016141658,0.007451192,0.007158961,-0.0010181764,-0.0006899433,0.00743341,0.0052896473,0.0055201733,0.0048536193,0.0060733664,0.0022767934,0.0016227885,0.00014173581,-0.00063342456,0.0007434338,0.00041042696,-0.0031806657,-0.0024888185,-0.0010134304,0.00013036624,0.0015445331,-0.0077866926,-0.010724735,0.0012705979,0.006167378,0.0062037385,0.0055273534,0.0030051267,-2.6475478e-05,-0.0020243924,0.0025856767,0.0038132127,0.0011039838,-0.00096895744,0.001604903,-0.00035581278,0.0031775103,0.0024913722,-0.0008546257,0.001092396,0.0022059404,-3.866373e-06,-0.00050047995,0.0024144445,0.001415985,-0.0010276012
3541,-422.58887,166.61253,-32.807625,14.648043,-11.1726265,2.3582356,-3.8963177,-5.171739,-17.102694,-8.501127,-0.013088625,1.3676798,-9.19378,-3.1463065,0.21066137,-1.6500933,-4.9013257,2.0063567,-7.2925773,-5.7798367,-1.6451858,-2.1590471,-5.7252245,-1.3944067,-2.2387445,0.103236295,-0.031145267,0.012301558,0.01999065,-0.01406586,-0.010030646,0.014359094,-0.0050291745,-0.024959948,0.010862439,0.016880253,-0.0021466657,-0.0029236039,0.008044556,4.6244382e-05,-0.007988884,0.010880951,-0.0045837434,-0.015517088,-0.004516944,-0.01604689,-0.0026561418,-0.0056839236,0.0005085034,0.0032501451,-0.032705236,0.008874457,0.008061814,0.00515211,0.0035883954,-0.0038791625,0.0008133036,0.0031765879,0.0070458762,0.007594233,-0.006613133,-0.0048761745,0.0033962168,-0.0023258547,0.0031427094,0.000106933934,-0.016191294,-0.006066721,0.00067359686,0.00045716067,-0.0021568676,-0.0024020846,0.003389617,-0.00069947896,-0.0005212719
3542,-435.01624,153.62146,-25.293812,18.90972,-6.294731,1.7823948,-6.081316,-8.273539,-12.302398,-9.06674,0.29567972,-0.15378854,-8.84062,-4.322951,0.3328493,-4.139428,-2.8640332,2.3870718,-8.991454,-5.1237817,-1.6760477,-4.229925,-4.895624,-3.0162156,-2.4528277,-0.02858252,-0.053845666,0.004353209,0.024044506,0.005136567,0.020371523,0.006670064,-0.010557699,-0.0058570616,-0.004062482,0.0044321823,0.010064451,-0.013850572,-2.6979258e-06,0.0007611599,0.012093055,0.0029284856,-0.0014089589,-0.004018955,-0.0026688871,0.0104278205,0.0039816755,0.0052239243,0.0093073305,0.0036228322,-0.0055159032,0.0020307356,-0.010428488,0.0021455938,0.0042732675,-0.0017612176,0.003939089,0.0031194135,0.0021292618,0.0018136285,0.0016370217,-0.0010440928,0.0037781142,0.00031702925,-0.0010805015,0.0010417795,0.0038178626,0.0013154291,0.0034219893,8.441115e-05,0.00068962,-0.00011134133,-0.0021981255,-0.00018258563,-0.0037912452
3543,-426.20642,164.38907,-28.211695,16.87295,-12.589514,6.419698,-5.235979,-11.290737,-12.367877,-4.9349766,-2.5929275,0.46277386,-5.0660696,-4.090782,1.0737455,-3.1723797,-3.4913929,4.8790045,-6.6120324,-5.480107,2.9287157,-1.8684889,-4.984664,-1.844395,-0.8379474,-0.015576905,0.0018779926,-8.799189e-05,-0.01941366,-0.00989117,0.0004318767,0.005474669,0.0014996106,0.004074613,0.0029262225,0.0010005165,0.0073150257,0.007662273,-5.7630377e-06,0.0019895425,0.010495489,0.0015603114,-0.00045011946,0.0010481555,0.00823599,-9.7540486e-08,0.0043239724,0.0069083176,-0.0012124566,0.006381231,5.5810444e-05,0.0068573314,0.009453125,-0.009566022,-0.0021403409,-0.0047058007,0.0056828572,0.00032970266,-0.00035598862,0.006400552,-0.0011753239,0.00275335,0.002174931,-0.0021051825,-0.004204272,0.0015696177,0.00052497146,-0.008632828,0.000368472,0.0016512735,-0.0050450545,0.0031984567,0.0005571008,-0.0012418812,0.0023893276
3544,-451.14575,150.93549,-21.117619,12.393238,-5.656795,-3.5153153,-2.6738276,-4.326203,-8.231631,-10.160813,-3.2409844,-0.4688056,-8.557238,-7.4926677,0.6348631,-6.801318,-6.176827,0.7028778,-8.088057,-7.421074,-2.1597471,-4.365011,-6.6609936,-2.046835,-2.114908,-0.048712116,0.050390594,0.019764356,-0.0010467207,0.018189283,0.01460977,0.0028495823,-0.0056920145,0.014438362,5.0191804e-05,0.005638616,-0.0026009395,0.01735831,0.0038986038,0.0006787765,0.00352019,-0.00097027724,0.0019578224,0.0036825542,0.0034485206,0.004124041,0.0074730855,0.0005539626,0.0041923337,-0.005368204,-0.023309844,-0.0028045985,-0.0020011938,-0.0032554073,0.0030053144,-0.0029654237,-0.00027724513,-0.0050824494,-0.005799469,-0.00635938,-0.007695422,-0.004262125,-0.0014381529,7.832315e-05,0.0015875656,-0.0002928415,-0.001552504,-0.0003383438,0.001204836,0.0018925697,0.0018348071,-0.0016381572,-0.0025778448,-0.00034390224,0.0008028255
3545,-432.55258,158.93515,-22.562626,12.439657,-8.17368,3.4707417,-0.62908554,-10.706201,-9.591398,-5.73971,-1.7207,-0.90737206,-5.2012563,-4.1553183,-0.10418642,-2.1515114,-2.4493053,2.2508457,-4.9472623,-5.3006988,0.99855053,-2.670689,-3.882025,-0.9373155,-1.8884926,-0.014536631,0.00042092716,0.0070367353,0.0022056736,-0.004054014,-0.0006913696,0.005500696,0.003002392,0.0025533761,0.00083733466,0.0025161933,0.0011742605,1.8371453e-05,-0.004786539,-0.0013611476,0.00094520964,0.0008679919,-0.002307952,-0.0012214615,-0.00043370936,-0.0012478885,-0.0006780398,0.00024941805,-0.000987892,-0.00109813,-0.009251871,-0.0060767583,0.0033961053,0.00077686575,0.00015520377,0.0033738108,0.0023164144,0.002628534,0.0018217723,0.0019549574,0.0014376135,-6.639575e-05,0.0009087613,0.0005057008,0.00010715685,0.00039986562,0.0012658822,2.0600646e-05,0.0013331493,0.0009594216,-0.0010999074,8.982688e-05,-0.0010475576,0.00030442065,0.00028286997
3546,-429.9655,155.9322,-21.009836,11.530887,-6.846154,2.0725398,-3.3008537,-13.13378,-11.572041,-6.0528626,-2.441932,-2.2981033,-6.423547,-2.7805018,-0.55935687,-3.9784653,-2.452649,1.903839,-5.6940107,-5.926045,1.7854774,-3.3756473,-4.691774,-0.30868185,-1.6092684,0.010159716,-0.009436088,-0.0042011933,0.00046420653,-0.0071269763,-0.0004049983,0.008255265,0.0036206008,-0.0005632231,0.00818314,0.002525781,0.000112957336,-0.0014063577,-0.0028818867,-0.005806356,-0.00056412607,0.003456375,-0.0050051482,0.0013097065,0.009157093,0.0006400064,0.001049037,0.0052103973,0.0031593211,-0.0018573926,-0.007360331,0.008972865,-0.0016639865,-0.0031507127,0.0014760972,0.00014546305,-0.0015848773,0.0007249552,0.002049861,-0.002032879,-0.00042389813,-0.00037807508,-0.0014729915,-5.191822e-05,-0.00091691664,-0.0030416304,0.0028150224,-0.0032122242,-0.0028779572,0.00067022163,0.00012782552,-0.0029347888,0.00086167187,0.0017904761,0.00093613414
3547,-417.20517,154.35446,-23.331863,11.414096,-13.0944805,1.7465025,-6.491978,-18.74774,-9.169956,-5.0425553,-5.7381535,-1.6574876,-4.801163,-3.3603027,2.121444,-5.1626735,-2.5430374,4.059361,-9.405752,-4.46118,2.1599503,-4.701131,-4.0640216,-0.58725786,-2.5347993,-0.08789618,0.0035620113,0.04864829,-0.025753392,0.0066071986,-0.021246444,-0.0029282155,0.040979087,-0.011522609,-0.004096999,0.01549621,0.011223029,0.0197624,-0.0102310395,-0.007253601,0.012616685,-0.010618915,-0.017517358,0.0023444355,0.0104992585,-0.003786984,0.0030969055,0.0053443345,-0.009422243,-0.011165992,-0.015819864,0.014870772,0.0187615,-0.011979088,0.007862268,0.015414842,0.020042382,0.013260685,-0.010443938,-0.0005911886,0.005300569,0.0036241787,0.007568849,-0.0057796896,-0.0013820624,0.016649194,0.015777458,0.00053528487,0.005291174,0.013526988,0.005183209,0.008898986,0.0010032284,-0.010796211,-0.009729159
3548,-482.98416,143.92253,-19.549673,13.437234,-1.6115079,15.832459,-3.5514503,-10.354912,-1.0589342,-5.7867293,-3.1825135,0.13613644,-4.2897196,-5.939067,-3.9084368,-3.503438,-3.8996165,-2.564334,-9.806937,-7.0071535,-4.078292,-7.29483,-7.9743996,-5.5774746,-6.241523,-0.101713255,-0.031596355,0.050194453,0.012176932,-0.0137616405,0.0001680888,0.022484096,0.014344799,-0.0057061007,-0.012409857,-0.0007009971,-0.007709938,-0.008976536,-0.0027113499,-0.011434596,0.00067065324,0.013195612,0.006846167,0.015805297,0.004534359,0.0107859885,0.015630007,-0.0066047027,-0.015610597,-0.00703024,-0.024955023,-0.012750104,0.015383998,-0.0015055571,0.0043175155,0.0043904237,0.018517077,0.015970359,-0.0061339675,-0.0023942492,-0.0050384,-0.004817134,-0.00065159827,0.0051079453,-0.008372944,-0.0005183035,0.0018199671,-0.0026363537,0.007240278,-0.0059095793,-0.0025010982,0.010606135,0.0062636156,0.004454596,-0.0033980769
3549,-436.94656,161.30571,-26.925009,5.8173056,-9.880337,0.6174152,-4.057325,-10.522491,-10.013018,-8.462622,-1.9150051,-0.6803035,-7.348227,-3.9296887,-0.66486055,-5.067429,-2.047288,3.7227244,-6.5847898,-4.821558,1.4545951,-4.203701,-4.0495048,0.28734174,-0.807677,-0.07985691,-0.017193126,-0.002236764,-0.004777585,0.02150326,-0.0025639588,0.010625366,0.006337997,-0.004555906,-0.0076860962,-0.0020407813,-0.0070957206,-0.008075216,-0.0013789942,0.0060410704,-0.0022316747,-0.00069195556,0.0006436761,-0.0026474078,-0.0009221718,0.0051797777,0.010534267,0.0037096646,0.001813748,0.00094813725,-0.0006761719,-0.000830799,-0.0047232877,-0.0019005248,0.001982983,0.0062175374,0.009583338,0.0060757743,0.0037783356,-0.0066753714,-0.0015841029,0.0013095188,0.00044729892,0.0030498155,0.0006133794,-0.0016764399,-0.003199743,-0.00047205106,-0.004237911,-0.0035295018,-0.0041208593,-0.002367905,-0.0011977225,-0.0031839425,-0.0065389206
3550,-416.8435,153.97781,-15.599398,1.521805,-6.4731917,-6.3852267,-3.8446598,-12.388459,-14.651838,-8.418512,-0.65733665,-0.72602487,-6.3225136,-3.124472,0.6690604,-3.5458183,-1.9023937,3.144643,-4.5171533,-4.7166433,2.7137756,-1.6490431,-3.497829,1.3712552,-0.90623707,-0.037328713,-0.030223252,-0.01909487,-0.024487339,-0.015587485,0.0096488865,0.023925334,-0.014908115,-0.010241627,0.012772709,-0.014486777,0.0072374004,0.029358443,-0.004843358,-0.011234239,0.0031983417,-0.0027075394,0.0019663859,0.005599783,-0.008330874,-0.0040804604,0.004589725,0.00027842502,0.0011336526,0.006944304,-0.021031758,-0.008345118,0.006982335,0.0047177477,0.006041907,0.00035360546,-0.002816507,0.0022265797,0.006059999,0.006434963,-0.0001605121,-0.0013803965,0.0040855436,0.002816585,0.00026187144,-0.0043463437,-0.002420481,-0.0028065012,-0.0030999545,-0.0031555032,-0.0005560672,-0.0008111255,-0.006840243,0.001794281,0.005548751
3551,-425.7379,158.75462,-28.949257,15.889126,-7.771244,6.152267,-9.9789,-6.363114,-17.875021,-9.001064,1.0035387,-2.2236109,-9.822577,-3.1831985,-0.6994682,-4.3797903,-3.7033331,4.132157,-7.9614444,-5.513834,2.566094,-3.6120389,-5.8103724,-0.9683169,-3.1255367,-0.009344696,0.004871157,-0.0078010294,-0.009897518,-0.005997244,-0.008832723,0.0148850195,0.009409203,0.002552232,-0.0016276676,0.0006521155,0.009445283,0.0024935233,-0.0059199976,-0.000976245,-0.0016244303,0.0025380878,0.00031669816,-0.010866254,-0.0073564877,0.0012942961,-0.00012473651,-0.00528477,-0.0037153284,0.0029618233,-0.014907914,0.0052624666,0.007201501,-0.01028791,-0.005556837,0.00078046403,0.00015802565,-0.001711854,0.00022859812,-0.002596854,-0.0026363926,0.0054995446,0.0023992595,-0.0011757516,0.0021621054,0.0026076934,-6.0760016e-05,0.00068645086,0.0005870078,0.0007594568,0.00031500476,0.00053766416,0.00068546686,0.00051039964,0.0020041252
3552,-424.23364,156.57932,-25.44937,12.110023,-6.788174,5.3997045,-9.889885,-6.016947,-14.168398,-10.780358,0.5731367,-0.11611177,-7.619025,-3.7718854,-0.35738328,-1.0457617,-2.1488616,2.9129558,-4.9322824,-4.7661443,0.7036701,-2.1961164,-3.595363,-0.9749201,-2.4025247,-0.033220585,-0.028571175,0.0094281295,0.015113264,0.0077183503,0.009290918,0.004819394,0.0014458771,0.0066749183,-0.0014184967,-0.008045346,-0.0021622053,0.00786721,0.011884395,-0.0018197648,-0.001571292,0.0037466509,-0.006610233,-0.0020983263,0.0002149346,0.00033830485,0.0040451423,-0.00021144487,-0.0049906685,-0.002211017,-0.00031508127,-0.0016551332,0.0023481473,-0.0004931756,-0.004024482,-0.0010845134,0.00021833344,0.003008875,0.0010582577,-0.0030148819,-0.00021728408,0.001466478,0.0021049366,0.00041796282,-0.0030589346,0.0006248645,0.0021874139,-0.00028945538,0.0016675099,-0.0028710382,-0.0008178919,0.0031678758,0.0016580515,-0.0007709007,0.0016463811
3553,-426.55087,150.2319,-23.885149,17.877617,-5.582811,7.4059725,-10.037752,-7.561179,-12.907432,-8.103309,0.43636495,-2.3235288,-9.439787,-2.4908423,-2.320153,-0.8447784,-3.2777417,1.0885086,-2.9333823,-4.628419,0.99745053,-0.8758505,-3.9536877,-1.6615335,-3.4099107,-0.088953204,-0.011240156,0.020830033,0.0053893626,0.036109634,0.020465242,0.003515479,-0.01653661,0.016205814,0.005241915,-0.01769137,-0.009180616,0.01941673,0.008277333,-0.020133117,-0.0016042514,0.012949139,0.0035355429,-0.005349788,0.0011088987,0.0034554796,-0.00075533515,0.005574006,0.010680029,0.0036410217,-0.017985024,0.0026403486,0.019738147,-0.0037841971,-0.007439929,0.005377209,0.0024962204,0.003034625,-0.00039393836,-0.0010844625,0.00039554425,0.0036429658,0.01002909,-0.004262829,-0.005426325,0.003622529,-0.0028023727,-0.007195437,0.0024722696,0.0012662363,-0.0044001346,-0.0022382564,-0.0019003086,-0.0021804972,0.003091282
3554,-422.4222,156.81253,-29.728817,10.634385,-7.5159616,2.3024058,-11.476075,-5.724919,-12.67093,-10.168213,-1.9736537,-1.4241828,-8.009883,-4.3022313,-1.4555712,-1.9648008,-4.416706,0.662637,-4.03344,-5.4793067,-0.38568732,-2.5857754,-4.79446,-1.9320508,-3.3377223,-0.0054682186,-0.054812487,0.011775523,-0.01279803,-0.03234161,0.013386647,-0.0054104635,0.0035368293,0.0008411165,0.020780055,-0.0029918,-0.0016031183,0.013018247,-0.0020213204,-0.0007768356,0.0143145565,0.017737702,0.0032562565,0.00846732,0.017790224,-0.0038430793,0.0059835766,-0.0007449466,-0.0039064605,0.0024650001,-0.0148913795,0.006870539,-0.0051890532,-0.011033522,0.005451975,-0.0035381452,0.0041962485,0.0024006744,-0.0025282304,0.0013861397,-0.0038722837,-0.0037259336,0.0040769023,7.779441e-06,-0.0019783003,0.0025622034,0.003622978,-0.0023533304,-0.0027586783,0.00048625137,-0.0027141422,-0.0042216633,0.0036091434,0.0029459868,0.0045593716
3555,-418.45486,162.48755,-21.680494,0.89183027,-4.6087375,-1.1865534,-9.646323,-6.4983087,-14.651862,-12.815323,3.5727143,1.332607,-4.675575,-3.3680112,-1.2932392,-2.268474,-0.8183598,-0.7201926,-5.984575,-4.5448318,-0.13644038,-2.6864595,-3.6584508,-1.0739475,-2.9462566,-0.072906815,-0.0020960313,0.026589096,0.0008825349,-0.0016635113,0.0077495496,0.016478619,-0.0056956303,0.007817741,-0.010228841,0.00031417288,0.0130626215,0.015765497,0.019260556,0.002857017,0.0002681177,-0.005367301,-0.00016489808,-0.003459704,-0.0025973942,-0.004382652,-0.0006299251,0.0144195855,0.0033221229,-0.0009701151,-0.016532274,-0.0129112555,0.00755587,0.0023649428,0.0004585224,2.5896343e-05,0.0006704824,0.0019834233,0.0060283537,0.0016966702,0.0014219927,-0.005416464,-0.008789958,0.00022153372,-0.0009926314,0.0025226632,-0.00034149445,-0.0023413154,0.00029051822,-0.0006442749,-0.0031025254,0.0011379028,0.0012694522,-0.0029918826,0.0010359344
3556,-460.66208,143.59421,-20.555902,12.685789,-3.4998386,10.935585,-4.0896316,-1.1148928,-12.803044,-6.626913,0.583129,-0.32279813,-7.9530835,-3.9076633,-4.1984324,-3.6437929,-4.4558578,0.60456485,-10.544629,-7.6096687,-1.8712007,-4.760162,-6.212655,-3.1130874,-4.062202,-0.029299658,-0.017396951,-0.0067505357,0.027681397,-0.00023670103,-0.010138015,0.009960715,0.02363183,0.00647758,-0.006615772,-0.014863068,-0.0080722235,-0.00909662,0.004422328,-0.0034701605,-0.0071795215,0.007966926,0.014761649,-0.011640379,-0.004943448,0.004194512,-0.002441147,-0.009695793,0.00016832542,-0.004219099,0.040354006,-0.015993956,-0.0060380185,-0.000914861,-0.0010250533,-0.0043666414,-0.0033770825,-0.0033835773,-0.00017464028,-0.0013807156,-0.007829238,-0.003369343,0.002210184,-0.00048575882,-0.0004391446,0.00013570483,0.0039516794,0.005697637,0.0030620736,0.004638974,0.0052882177,0.0021334887,-0.0022663753,-0.0016265528,-0.00079820433
3557,-424.34738,155.31102,-25.573889,12.471338,-8.76717,6.649047,-12.017523,-4.083413,-16.080767,-10.78959,0.38197437,-0.9728632,-10.94402,-2.6506865,-0.9058474,-2.4118152,-2.0840032,1.4110335,-6.5442576,-5.353187,-0.3189454,-2.4485965,-4.848691,-1.2702242,-2.0370343,-0.0041859504,0.023895299,-0.00062928203,-0.0053927335,0.0055013793,-0.007810826,-0.0022484106,0.0005992035,-0.0012309524,-0.0072340816,-0.0008821454,-0.00023164113,-0.001365935,-0.0007001661,0.0015135013,-0.004171564,-0.0014622101,0.0007735669,-0.0017560435,-0.000571546,-0.0003661911,-0.00353137,2.9988145e-05,0.002866554,0.0012712255,-0.012044296,0.015842304,-0.00063945,0.000787723,0.0011061061,-0.0064557362,0.001902891,-0.0005207894,0.0005957684,-0.0018125923,-0.0011267118,-0.0021493258,0.0011982812,-0.0020913512,0.0010413323,0.00045743337,0.0010044525,0.0016928174,0.00081178715,-0.00070883357,-0.0012001544,-0.00037133685,0.00080812,-8.968216e-05,0.00013216051
3558,-421.93585,160.66295,-20.895079,8.625794,-10.302808,3.6508665,-8.774533,-6.8126636,-11.657197,-9.788334,-0.21314114,1.396659,-6.233325,-2.7371871,1.0296623,-0.7115645,-2.4400308,1.4614869,-4.913721,-6.1836605,0.74894875,-1.8464917,-4.033542,-1.2653786,-1.0751245,-0.033296622,0.000677418,0.012812605,0.003290511,-0.0029695986,-0.010406042,-0.00013177258,0.009577759,0.008757893,-0.02491796,-0.011660471,0.0007778658,-0.0020011265,-0.0023150432,-0.0022892088,0.0068766247,0.0032276374,-0.0029009483,0.0036511985,0.002111671,-0.0021597238,0.0037485694,0.0057152,-0.003577542,-0.009513229,-0.019097833,-0.0021357117,0.0016288195,0.0035557717,0.0029881604,0.0022509207,0.0048005898,0.0017819254,0.0052822325,-0.004050818,0.0020746384,0.0032052817,-0.00023437635,-0.0035955694,-0.0029576484,-0.000555081,0.0013635417,-0.000676163,0.00024286922,0.0018752709,-0.0011907473,0.0020166815,0.0055064694,-9.588259e-05,-0.0021776354
3559,-493.96368,143.94136,-13.984658,16.748709,2.013082,13.92338,-4.310258,-4.6651783,0.47904047,-4.565328,-1.9939418,-2.3985996,-6.0083494,-3.6761742,-4.225438,-5.224648,-5.4495463,-3.125875,-11.3488035,-8.06515,-4.6301103,-8.464041,-8.150824,-4.0452733,-5.509299,-0.0892326,-0.036703117,0.017602516,0.018953886,0.030256758,0.021536887,-0.01191695,-0.021975616,-0.012098827,0.026144154,0.021692397,0.008114647,0.01025067,0.0032143625,0.0093416795,0.013093274,-0.0045803757,-0.009335415,-0.00024582262,-0.009549006,0.004109063,0.013774492,0.007601174,0.0034012655,0.00073437684,0.007873933,-0.005721775,0.02019739,-0.0041264803,0.00030097278,-0.0016734912,0.0049442416,0.0010194884,-0.0012868491,-0.0029273978,-0.001885229,-0.0053206133,-5.3881005e-05,-0.0027538238,-0.002771159,0.010848281,0.0051477267,0.0040450324,0.0034009914,-0.0023779261,0.00084230065,-0.0010009365,0.0020597451,0.00026834867,0.00341799
3560,-423.0725,156.2696,-23.65568,10.015616,-9.81619,3.764273,-10.396615,-6.994656,-12.646669,-9.449318,-0.18026803,-0.9246318,-8.016473,-5.4722266,-1.6277293,-2.349255,-5.8465133,0.2859117,-3.5611765,-6.982231,0.68229085,0.13078046,-3.6358962,0.029648932,-0.72491693,0.029324992,-0.010470429,-0.020487763,0.029432341,0.022380807,-0.01027173,-0.007989198,-0.029085979,-0.007502902,0.00115276,0.009948584,-0.021115994,-0.003986011,0.024428518,0.0049092094,-0.017297415,-0.013014111,0.024822522,-0.011981356,-0.007768456,-0.007914397,-0.011886097,-0.008875174,0.003653218,0.009038639,-0.020457225,-0.0137435645,-0.009382737,-0.0148850605,-0.0020344567,0.003201758,0.0012403047,0.002883339,0.0060926406,0.0014039446,-0.0019490352,0.004219786,-0.001322419,-0.0042474857,-0.0039696684,-0.004810712,-0.0037931276,-0.00645437,-0.0008516332,0.0010709837,-0.000727027,-0.0005974046,0.00012930417,0.0005830416,-0.0062369346
3561,-427.28445,163.11426,-22.840652,8.423678,-11.418156,5.169845,-10.290901,-1.4746811,-13.287828,-6.532398,-1.1887363,-1.7259959,-9.904473,-0.7833574,-3.9526467,-3.457263,-2.7442465,1.7092996,-6.3214526,-4.4462495,0.23788778,-1.2227658,-5.7163386,-0.287806,-2.5677538,-0.064085506,-0.04369956,0.003660779,0.04118983,0.033267546,0.027040359,-0.016261637,-0.021080568,-0.0032138776,0.0048029944,0.0009623202,0.0007990888,0.009306098,0.011409737,0.010831608,0.014519165,0.009860296,-0.0035492212,-0.007469291,-0.019893598,0.0024685753,-0.0063217785,0.009428077,-0.006065991,0.0064803436,-0.0057184696,-0.013157224,0.014594681,0.008975399,-0.004423941,0.0067833965,-0.0018957525,0.0033192006,0.014233297,0.0008151654,-0.008167592,-0.002164791,0.0031958863,0.0002078777,0.0016576825,0.006027904,0.00026936302,-0.005599575,0.005853748,-0.0005667624,-0.00023308433,-0.00028696374,-0.00046549266,-0.0074286293,0.0055604195
