,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_delta1_0,mfcc_delta1_1,mfcc_delta1_2,mfcc_delta1_3,mfcc_delta1_4,mfcc_delta1_5,mfcc_delta1_6,mfcc_delta1_7,mfcc_delta1_8,mfcc_delta1_9,mfcc_delta1_10,mfcc_delta1_11,mfcc_delta1_12,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12
43,-515.0763,120.50315,-2.2583115,-3.906289,1.4453977,-1.5616997,-8.413809,-8.476863,-6.4723067,-5.9236474,-5.937209,-3.9900284,-2.5570621,-0.028036654,-0.02639043,0.0063511543,0.0552786,0.07132915,0.01599607,-0.0069274073,0.015183349,0.012727923,0.0026196376,-0.0062667932,-0.019270008,-0.008139003,-0.07183049,-0.046740443,0.00073507166,-0.0013913556,0.01222457,0.006906186,0.010452323,0.01533525,0.0040829377,0.008314611,0.007868656,0.004590463,0.011430136
44,-498.1269,110.79628,10.456643,-7.3211474,2.0158894,-0.8171465,-9.448451,-7.382014,-4.028885,-5.1198535,-4.0718656,-2.8900445,-4.3374343,-0.0116296,-0.03320036,-0.04550013,-0.050775122,-0.04628231,-0.005233447,0.017995356,0.014442524,0.0061071985,-0.0017659555,0.0077546653,0.007913033,0.012626516,-0.021447934,-0.022693908,-0.0056531844,-0.0055481163,-0.0033877536,0.020947183,0.017239908,-0.0025604425,-0.0040271627,-0.0017892132,0.002596098,-3.0679028e-05,-0.0011836606
45,-531.0702,120.479645,5.6529903,-8.472652,3.3918447,2.855709,-5.9083037,-7.5102205,-3.2031384,-4.1729703,-5.4856396,-4.1645727,-4.6860285,-0.022202158,-0.013028359,0.0056429524,-0.0010281442,-0.0029010691,0.0046341484,0.0049471604,0.0050878194,0.0073140757,0.0050594173,0.003762466,0.0034055477,-0.00048146074,-0.03600549,-0.024722807,0.0027235807,-0.00055537705,-0.0039513763,-0.00046816887,0.007883505,0.010738316,0.003721886,0.0018198133,0.0056130514,0.0071824617,0.0040015588
46,-540.09875,125.05536,-9.276571,4.1623683,1.1642673,2.1597803,-6.6268463,-8.598618,-0.6810555,-5.9594455,-2.264521,-1.898623,0.7255883,-0.073776744,-0.041703872,0.009041184,0.004476618,-0.0023793827,0.0014097887,-0.009584255,0.009770353,0.030643973,0.0058891615,-0.0019570333,0.01768168,0.007993992,-0.008275951,-0.008881206,0.005514558,0.00352297,-0.0036824236,0.0021704885,0.012013357,0.004993505,-0.0029710494,0.00071120943,-0.0016766114,-0.002466002,-0.0033481254
47,-537.4606,111.21171,-4.8857384,1.360386,4.580668,1.9065025,-3.68299,-3.924962,0.17887099,-2.3837373,-2.593896,-0.9024942,-2.295255,-0.10364173,-0.06040787,0.041858763,0.0405093,0.0121413255,-0.0028225763,0.004695897,0.014627107,0.006345677,-0.007312534,-0.009694277,0.005405773,0.005785233,-0.03209686,-0.028899752,0.0007203107,0.013757774,0.012939265,0.008241441,0.0017163494,0.0017635518,0.0007712361,-0.0003855288,0.0047362735,0.0027631673,0.00031754858
48,-530.7195,123.02651,-0.27493808,-2.5748236,0.6003809,-3.098226,-9.702515,-6.6738515,-2.1112723,-6.009277,-4.9261985,-2.5553422,-3.585425,-0.12811923,-0.05689665,0.047073502,0.024387866,0.015052453,0.0069158887,0.0075944886,-0.005287788,-0.0027159466,0.007323699,-0.00021462473,-0.00168679,0.005906437,-0.0383373,-0.023234475,0.008127246,0.012760556,0.007926493,0.0026000605,0.006855426,0.0012657378,-0.0016871854,-0.0026280766,0.0019108693,0.008381106,-0.0009898186
49,-562.9526,110.2607,-3.3681657,4.3080797,-3.249835,0.30372745,-7.4973116,-9.129193,-0.42151612,-5.8901024,-3.5940964,-3.6657069,-4.8460326,0.15477237,0.01680029,-0.06367862,0.024525458,0.029547282,-0.00062791485,-0.009801861,-0.002386693,-0.015774336,-0.025526743,-0.0004313687,0.0059386003,-0.014055739,-0.030800097,-0.020672843,0.02115101,0.01312965,0.011527512,0.008760781,0.0056605223,0.0070007374,0.0054330197,0.00023886118,0.005417553,0.0055986904,0.0022054624
50,-576.4165,115.557625,2.5481977,9.900554,1.2048229,0.0964337,-6.591072,-10.069929,-0.31515437,-5.6898937,-2.5426881,-3.116768,-2.1626189,-0.0343018,-0.023544928,-0.007993114,0.0016183603,0.009364769,0.0004977168,0.007911282,0.006428054,0.010966031,0.010758202,0.006975917,0.0056643942,0.0017757567,-0.0147813605,-0.004423304,-0.0016759246,-0.0011700956,0.00029225988,-0.00038324128,8.419795e-05,0.00040691573,-0.0027018946,-0.0019231152,0.00075045537,0.002086484,0.0025476636
51,-560.493,121.738304,-5.3946776,-1.4409314,-5.869011,2.2969973,-5.0291686,-10.858851,-1.0989687,-3.347031,-2.569288,-3.1889508,-0.27351496,-0.06901188,-0.06904247,-0.01931832,0.043948658,0.06750512,0.031593837,0.0009639984,-0.010592796,-0.0030511394,-0.006984498,4.5686098e-05,0.010782988,0.006885438,-0.0481685,-0.026586022,0.0052021747,0.0072613596,-0.0023329544,-0.009704722,-0.0008321991,0.0071420344,-0.0043635783,-0.006237169,-9.706603e-05,0.00010197211,0.0015603735
52,-535.10657,129.09775,4.380212,-9.671549,-8.130034,-4.144444,-10.533902,-9.835449,-1.1322329,-5.4643044,-7.510304,-2.6500556,-2.0255413,-0.040284228,-0.03358152,-0.005798506,0.008809783,0.012279996,0.0053944746,0.008705404,0.001844603,-0.005208556,0.0016147258,0.00550944,0.0040402035,-0.0013949686,-0.015599827,-0.016311876,-0.002579387,0.0023758854,0.00027258584,0.0016870983,0.003889848,0.0070991227,0.0044402285,0.0028277428,0.003327363,0.00019032598,0.0017631704
53,-531.27,134.5577,3.6110094,-4.186441,-4.0097675,-0.66182166,-12.480445,-12.565278,-5.2550235,-10.877236,-8.77733,-2.6261148,-1.8219957,-0.09277833,-0.08039573,-0.0040940037,0.026648337,0.028036628,0.025407564,0.034947004,0.030240633,0.008504066,0.0012881816,-0.008275743,-0.0073566153,0.0009903065,-0.064094245,-0.01549852,0.028824706,-0.001237517,0.0048975893,0.003730961,0.010827995,0.0057243737,-0.0054670214,0.0055829026,-0.0010873693,-0.0011645206,0.0029085886
54,-519.57214,140.40889,-8.423588,1.2973322,0.37954634,-1.2497492,-16.471212,-14.781329,-0.8410003,-13.794305,-10.628784,-3.6825645,-2.6939037,-0.06316665,0.033262562,0.005089127,-0.030544786,0.0075254682,-0.015948828,-0.009827418,-0.011240179,-0.0006953616,-0.014029431,0.010155209,0.0050968328,-0.002710985,0.011161784,-0.033931505,-0.006709418,0.0063360636,-0.009619145,0.0076904427,-4.6515812e-05,-0.0036566707,-0.008571349,0.008011745,0.0066681337,0.004612803,0.00094420754
55,-627.3227,135.67061,-17.054365,-9.38898,-4.725891,-2.8446727,-14.931893,-11.45206,-2.7535577,-1.9921262,-5.7584167,-6.9461107,-5.724302,0.027021563,-0.022920493,-0.048085637,-0.01772412,0.005927136,0.01698827,0.024330609,0.023760863,-0.008440669,0.00594395,0.022104273,0.014377445,0.0010470957,-0.020353902,-0.018724984,-0.010019643,-0.0054833195,-0.0063643106,-0.0036558865,0.0025790073,-0.003099483,-0.002681186,0.001743657,1.1696362e-05,0.001102184,0.00021762538
56,-578.5115,120.34916,4.472088,-8.647907,4.0794563,1.039584,-8.583856,-5.4262624,-0.7255313,-4.097127,-3.9310095,-4.6405706,-4.7831006,-0.002548957,0.0152576985,0.024862008,0.006495811,0.004646505,0.0076732486,-0.0044029495,-0.00781554,0.0028980998,0.0030800065,-0.00935283,-0.006031797,0.011372191,-0.0075712074,-0.0023389717,0.0007253126,-0.006565095,-0.0026606827,0.00093043165,-0.0029692892,-0.0014670709,0.0030474619,0.004671384,0.0023929924,-0.0015092576,-0.0017083153
57,-561.7297,135.70084,-21.100199,1.7704321,-6.883836,3.1584594,-11.928187,-6.272404,-7.8819394,-6.9041643,-5.2431607,-6.1908226,-7.136026,0.012997374,-0.013753259,-0.013473829,-0.0070924,-0.019291358,0.0013389458,0.008515395,0.0072349436,-0.002584097,-0.007865118,0.006425932,0.011798288,0.0134965265,-0.02231045,-0.004287128,-0.0018123756,-0.007948715,-0.0075300466,-0.0034198584,0.009032837,0.008441396,0.012902973,0.009619724,-0.00064876967,0.0056604785,0.0025198974
58,-544.61646,143.8532,-20.974474,1.5914212,-6.8531275,3.9324918,-14.915216,-8.054536,-7.733063,-10.51606,-7.9100666,-5.514955,-6.2680573,0.011911489,-0.0054308516,-0.006761533,-0.008216535,-0.013737162,0.003896685,0.00842755,0.0031790407,-0.0033072436,0.0060691107,0.003149541,-0.0036747567,0.00033234403,-0.02182632,-0.010713802,-0.0006079093,-0.002607038,-0.0043447074,-0.00044191472,0.0053773792,9.1225076e-05,0.0015892101,0.005914352,0.0022031066,-7.1836774e-05,-0.0011311341
59,-548.3921,142.54243,-24.935492,3.083224,-1.6689051,5.094547,-13.926406,-8.263598,-7.3087287,-7.143906,-6.882063,-6.783631,-8.921892,-0.0015440132,0.007900662,0.03659783,0.02892448,0.0063986643,0.0034830344,-0.008883867,-0.004992166,0.0038331589,-0.0002485545,-0.012837644,-0.021466868,-0.014581001,-0.024991708,-0.0032206054,0.003602268,-0.009287103,-0.008551756,-0.004851006,0.0052588475,0.006472339,0.0015765572,0.002944709,0.0038303449,0.0039367387,-0.0009533481
60,-561.9162,141.54196,-12.394227,1.0282588,-7.2911105,1.7732608,-12.419398,-7.9204135,-6.9381824,-6.8183675,-4.190993,-5.6736975,-6.8012247,-0.048826452,-0.023711737,0.0030887518,-0.004518187,-0.00026929975,-0.0026749473,0.0013290545,0.006502068,0.00088686345,-0.003957527,0.0015742984,-0.0042548245,-0.0025554113,-0.008494122,-0.00281542,0.006058324,0.0064991396,0.0023319148,0.0006114377,-0.0015544394,-0.0013167147,-0.002313549,-0.002794024,0.00042313072,0.0039260816,0.0022999528
61,-553.34576,146.686,-15.652085,1.0358431,-4.0802307,5.1941533,-15.730588,-11.78134,-7.3911386,-6.722261,-5.945662,-4.9839616,-6.7566724,0.02478897,-0.015864598,-0.037337385,-0.0008968733,0.005726293,0.008710041,0.0070597483,-0.002384055,0.0059034456,0.0122892065,0.018384265,0.012565304,0.0081699975,-0.024026208,-0.018876122,-0.006605362,-0.003723801,-0.0020133823,0.004775243,0.009225249,0.001936876,-0.0047331373,0.0012263474,0.0028382768,0.0012636135,-0.002753135
62,-558.09827,138.39317,-22.032795,2.0906248,-1.7347062,4.7213817,-13.063484,-9.707535,-9.407854,-8.94524,-7.715744,-5.377677,-4.932092,-0.006216934,-0.0010241383,0.011377091,0.008479448,0.006153978,0.008967534,0.0034824144,-0.0053167366,-0.003438694,0.004365119,0.009645196,0.010437108,0.0014997525,-0.01765291,-0.006172073,0.0024283642,0.006970409,0.012168528,0.0077259033,0.0033397528,-0.0001907231,0.0005758027,0.001013703,-0.002564873,0.0019392455,0.0036899734
63,-567.0575,138.97038,-13.608401,2.7668533,-3.120761,6.6765285,-12.086284,-7.0757556,-9.097305,-9.694109,-6.8618135,-4.9854383,-5.412482,0.019823078,0.027084118,-0.002049513,-0.016724333,-0.0012838361,0.00022697626,0.0010233537,0.0005188564,0.002042544,-0.0025118915,0.0043796753,0.00015744686,0.003037781,-0.019368872,-0.011935544,-0.0075816787,-0.0036328584,-0.0035524997,0.0029400685,0.002264784,0.010168026,0.006130424,0.00123944,0.0008664673,-0.00015093459,-0.0015173107
64,-563.06305,137.28781,-18.669708,5.3349247,-1.9609112,5.597528,-11.955553,-7.239607,-7.7695484,-7.793822,-6.880533,-5.2884007,-4.6316957,-0.025588023,-0.04634648,-0.00950025,0.016756766,0.0059485235,0.007664707,0.025608905,0.018954549,0.011793303,0.017099895,0.002397853,0.007416141,-0.0067850687,-0.010257123,-0.027524346,-0.020970223,-0.005828723,-0.008194452,-0.0021857275,0.003936479,0.0060376963,0.0013653224,0.001335241,0.002197072,-0.0008484175,0.004393473
65,-530.93744,115.86968,3.7026925,-7.9635715,4.7964416,1.3024209,-8.247693,-8.614387,-7.1338654,-9.066121,-6.8023596,-5.1342907,-4.467755,-0.06498062,0.05348633,0.008056944,-0.054165464,0.022303384,-0.01553069,-0.003851754,0.005917633,0.00091327686,-0.008474775,-0.0032549296,0.0029112657,0.005112568,-0.018119821,-0.010625641,0.0038455047,0.007131056,0.0045451084,0.003259409,0.005211371,0.0010786647,-0.0014240562,-0.0050525963,-0.0025542206,0.0011054665,0.0056501282
66,-555.05054,140.707,-17.147333,0.8798106,-7.3146296,1.3115844,-15.462126,-7.431825,-6.7096505,-9.256841,-8.4121895,-6.5413227,-4.6099563,-0.017796056,-0.007415315,-0.0062919958,0.0038768775,0.0016713509,0.0047142003,0.008258831,0.0016767721,0.0019803129,0.0025984289,0.0010357922,-0.004885338,-0.004065501,-0.02278732,0.0024455353,-0.0021137265,-0.0029872928,0.0031868839,0.0009283565,0.0031115732,0.001150541,0.002304363,0.0010048414,0.00011580177,-0.0005423703,-1.6620095e-06
67,-537.30975,144.00912,-31.824265,-0.21357718,-6.325779,0.26902908,-12.470253,-7.935965,-7.6791797,-6.8363185,-7.380001,-9.275794,-7.3492727,-0.010033489,-0.008227267,0.003518265,0.0043912353,0.008044284,0.005345174,-0.0005812388,0.0021837922,0.005980318,0.0048868908,0.0032054195,-0.0026210123,-0.0062130764,-0.009333258,-0.00592039,-0.0028025785,-0.00029170554,0.0015721602,0.002481474,0.0039592613,-0.00014342366,-0.001949781,-0.001127477,-0.00092952047,-0.0017708776,-4.72371e-05
68,-552.25085,137.83415,-16.594591,3.6132934,-7.7997313,5.2823057,-15.993578,-9.575475,-7.024895,-8.701062,-8.01881,-8.935675,-7.0664115,-0.019748982,0.056897905,0.02795332,-0.008897881,0.010641963,0.003993794,0.010771117,-0.0051968964,0.00022795357,0.0061183125,-0.0021287499,-0.007516734,0.010584603,-0.03559925,0.0033166124,-0.0011306935,-0.0055350014,0.0065783397,-0.0039622225,0.014836346,0.0025888362,0.0017430623,0.0070846123,-0.00059155526,0.0020825793,0.005662088
69,-576.2867,130.61398,-9.043133,2.695085,-1.8543268,2.9731288,-9.179506,-9.659063,-8.581906,-11.54733,-5.7300925,-6.047333,-3.4371011,-0.027049428,0.00030348237,0.007205132,0.001508254,0.022418832,0.009706572,0.0021320446,-0.012863242,-0.013257835,0.0017049699,-0.0071283374,-0.012122389,-0.005044789,-0.044581305,-0.029216189,-0.0011695026,0.0021839354,0.0012789989,-5.6154582e-05,0.008060607,0.009167779,0.01006448,0.0064103547,0.005178723,0.001340697,-2.6776743e-05
70,-563.02277,135.24284,-15.260541,6.996362,-3.1489468,5.1628375,-15.256394,-10.360035,-10.579384,-11.286151,-9.071046,-5.9008317,-6.496194,-0.08072711,-0.04851553,-0.003797435,0.006541296,-0.012175463,-0.0081449365,0.008188915,0.0058617764,0.0067795636,0.00969081,0.005135888,-0.0035579894,6.212156e-05,-0.014806115,0.00775225,0.0062421965,-0.0155415125,0.0042120153,-0.0038408767,0.0039687743,-0.002675433,-0.005017085,0.0028835991,0.0038834547,0.002283178,0.006709222
71,-565.2321,141.78314,-8.702624,8.722633,-2.2786531,6.0590334,-14.702784,-11.674491,-9.611058,-11.250533,-8.185259,-3.9555984,-7.1323647,0.006839335,-0.046681143,-0.025844067,-0.0036503396,-0.028228128,-0.013855223,-0.016623996,-0.0013057055,0.0006499738,0.005162548,0.0017500441,-0.0062885047,0.0010122078,-0.009447401,-0.0011055799,0.0047588446,0.004885487,0.005227653,0.00083894824,0.0017126441,0.00500759,0.003908871,0.0100327805,0.0060944525,0.0032150047,-0.0003504242
72,-549.9837,143.59737,-13.598436,-1.5090272,-2.205013,2.2118735,-13.91117,-12.2536955,-8.360282,-10.73598,-5.1414886,-7.276262,-5.404262,-0.006240925,-0.0015425337,0.0036111223,-0.005165631,-0.009057147,-0.0021228052,0.005216708,0.0019533182,0.00056131976,0.009412068,0.004004658,-0.00035981028,0.004372433,-0.02179709,-0.009916322,0.0033511778,-0.0030431545,-0.004826742,-0.0017706057,0.007332954,0.0035848755,-0.00015754193,0.0023610278,0.00045158734,-8.845548e-05,0.0015741272
73,-563.44885,137.14774,-20.48765,-0.58445007,-5.0259857,5.454611,-9.964706,-5.3301296,-9.996878,-9.173904,-5.1832237,-5.7493696,-6.526716,0.012197905,0.0030052797,0.0010553341,0.005444688,0.0033857957,-0.001536017,-0.0027894925,-0.0032960367,0.00029215048,0.0034535744,0.0033551897,0.001033723,0.004130622,-0.008873093,-0.00094105594,0.0034378737,0.007598799,0.0024108456,-0.0007105108,-0.00036068697,-0.003813229,-0.0018913603,0.0026975893,-0.00048024525,-0.0014582796,-0.0049680774
74,-551.3072,124.927895,-8.172244,-6.2227707,2.5520618,0.009111121,-8.970146,-8.548939,-5.9688573,-8.290589,-5.9875727,-7.754585,-5.5673966,0.039298207,0.012292278,-0.039343048,0.003239079,-0.011016542,-0.005089472,-0.0060149333,-0.01899128,-0.0033271734,0.003322541,0.00283661,-0.0021116135,0.008657404,-0.083701015,-0.00762489,0.022991361,-0.010789964,0.0031594478,0.0015432753,0.0062044584,0.012370553,0.009998038,0.0021355436,0.0021246492,0.011521724,0.0038330671
75,-539.08905,145.33165,-3.6309485,-4.535827,-0.9578266,-0.4444275,-13.184166,-11.964359,-6.2469344,-10.987964,-7.980014,-7.6807137,-4.836838,-0.09384836,-0.038436774,0.009789028,0.0027829644,0.03968222,0.017991211,0.0028181416,0.010061345,0.012940724,0.010268263,0.008808958,-0.002228029,-0.016885621,-0.025250316,-0.015936812,0.00012910449,-0.0029238288,-0.00043887703,0.0030698006,0.00078411744,-0.003991865,-0.0023387326,-0.0013898388,0.0015821444,0.0039041294,-0.0019170686
76,-546.16565,151.31892,-16.721756,-1.5748093,-6.4740825,1.931972,-16.476072,-8.7297,-8.173166,-11.37699,-7.48127,-6.210326,-5.604451,-0.008190783,-0.004823094,-0.0013548537,0.0031542825,0.012840061,0.0026083323,0.0011285957,-0.0036915604,0.004292662,0.010200487,-0.0024158664,0.0027271742,-0.005043762,-0.03594439,-0.021432946,-0.0040109106,0.004677158,0.006769913,0.0048713717,0.0030482612,-0.001799981,0.0005777461,-0.004262681,-0.0010735207,0.0015272613,-0.006244063
77,-549.3185,149.08347,-13.222695,-0.30071816,-8.77795,1.5654987,-15.564172,-9.39198,-8.333914,-9.744915,-6.0953712,-6.811512,-6.2505827,-0.0035697583,0.04025725,0.013144197,-0.018401379,0.011912934,-0.0051096086,5.407868e-05,-0.01256859,-0.005933353,0.0037654876,-0.014825331,-0.0044986224,0.00349476,-0.011433415,0.013026642,0.0100671435,-0.0032784557,0.0040687346,-0.0042374707,-0.0011302348,0.00083194167,0.0049178773,0.0032721153,-0.0015850002,-0.00082041696,-0.00020498078
78,-533.8434,145.66002,-36.507584,-3.3542356,-7.1811166,-0.29496738,-12.135579,-6.620514,-6.53871,-5.9439626,-6.7096863,-9.813786,-7.218304,0.0223107,-0.011225345,-0.020670298,0.0059902007,0.0060735154,0.002841081,0.00322991,-0.0014692894,-0.004082272,0.0035972558,0.0050116065,-0.0032946442,-0.005596895,-0.007177247,-0.0044054585,0.0013774633,0.0005990469,-0.002980719,-0.0012197711,-0.0030851588,0.0012433913,0.0027654525,0.0007055874,-0.0023204263,-0.00060273154,0.0020819176
79,-548.58527,145.91751,-13.4761505,3.6434042,-9.036311,2.0666337,-11.994201,-5.0834517,-5.7560205,-6.6837673,-4.650448,-6.3195276,-5.161684,-0.0054747174,-0.023667283,-0.018084547,0.00017522933,0.005618368,0.0027343356,-0.008383863,-0.005367771,-0.0036869817,-0.0061754626,-0.006054093,-0.008527649,-0.0029158276,-0.020035982,-0.012757067,-0.0057404917,-0.0022341397,0.0022406094,0.001312661,0.0033645811,0.0009083691,-0.0020484538,0.0019155925,0.00036469943,-0.0019186814,-0.0006475913
80,-565.37823,140.9934,-9.961101,5.0741787,-8.852785,0.74286646,-13.065075,-5.710312,-6.0282235,-8.188048,-8.805461,-7.4310026,-6.7682333,0.0009610929,0.016713794,0.0027444626,0.0057260515,0.019595018,0.013152712,-0.008581986,-0.021519214,0.010010348,0.0074685826,-0.0054813935,-0.010030325,0.00028959828,-0.032245502,-0.0023205185,0.0101291975,-6.7745386e-05,-0.00079944136,-0.0003487557,0.007812328,-0.0028701369,-0.0044547035,-0.0003782768,-0.0008858743,0.0005577304,0.004530433
81,-573.48706,140.75748,-7.4307714,0.06362467,-10.415941,0.38147476,-13.835217,-5.200019,-4.814005,-6.781728,-6.9295707,-6.5379057,-6.1899624,0.028432852,0.0031862601,-0.011360424,0.0022042787,0.006826888,-0.0051363306,-0.018843895,-0.006858118,0.008803584,-0.00393161,-0.0011301987,0.0074521736,0.0025234632,-0.018798327,-0.0038399235,-0.0068336725,-0.007235844,-0.006875683,-0.0012060974,-0.00232952,0.0014412199,-0.0002817417,0.0011770651,0.00097244827,-0.0006865777,0.0012501877
82,-573.0285,140.80112,-4.3362255,0.40344018,-10.091801,-2.9781106,-10.100796,-4.689088,-5.3600373,-8.051808,-5.549074,-7.7140026,-5.4966154,0.008800417,-0.022913577,-0.03517533,0.0013593506,0.0032082847,-0.010739077,-0.0032843163,0.0173464,0.012171892,0.00172019,0.011111447,0.01361794,0.018316716,-0.027456116,-0.012048092,0.003109736,-0.0019188465,-0.0010227393,-0.0023930857,0.0013297751,0.003801069,0.008097441,0.008954115,0.0010799987,-0.0007376676,0.0034011086
83,-572.8378,135.52734,-11.575217,2.06773,-10.838714,0.60375476,-12.059882,-4.3715286,-3.363613,-5.511209,-8.06596,-7.4407496,-7.580546,0.017445566,0.009306579,0.007235924,0.0067874985,0.005330984,0.009761759,0.0003357708,-0.0076647797,-0.0016799918,-0.0014567154,0.003349547,0.0041969405,-0.0010910842,-0.0038054225,0.0060185026,0.0038692264,0.0019641705,0.00041318417,-0.0035576534,-0.0029238234,-0.0015211217,-0.0021424675,-0.0036749698,-0.0030360075,0.0011935097,0.00070059625
84,-557.44934,144.10707,-12.5150385,2.176511,-10.176346,0.5188571,-12.865792,-4.643734,-5.2700257,-7.5740647,-5.9111238,-5.938997,-4.9504147,0.0011278662,0.0036560737,0.0025671197,-0.005342232,-0.0036200802,-3.8170856e-05,-0.0029021755,0.0005256671,0.0015014866,-0.0025111856,0.0002951339,0.002345806,0.0012091779,-0.003604667,-0.00201348,-0.0014999007,-0.0011442199,-0.00072792603,-0.00010861731,0.00050610874,0.0012318111,0.001305586,0.0010709126,0.00081884814,0.0004558037,0.001508575
85,-565.83435,142.23097,-9.124305,1.8144573,-11.172988,2.8475826,-8.944624,-3.2336202,-4.4262395,-4.428496,-5.308967,-5.895622,-6.348233,0.000941405,0.0033881026,0.0020319375,-0.0070881424,-0.0062059057,-0.0002572646,-0.0004924099,-0.0039410708,-0.0012923569,0.0032752068,0.0026872335,-0.00037398614,-0.0014245239,-0.008568104,-0.0034216836,-0.00067822833,-0.002379019,-0.0034333074,0.0007566394,0.004297773,0.0043155993,0.001927592,-8.0269194e-05,0.00012032488,0.00036445877,0.0012208752
86,-552.0303,148.70963,-14.955021,-2.2014134,-11.817025,2.164287,-10.463354,-4.761915,-6.564095,-4.639611,-3.947977,-4.877503,-5.4525485,-0.034132455,-0.03679905,0.00089877914,0.013662917,-0.0058701662,0.0036617226,0.014713041,0.007978894,0.006926834,0.009802817,-0.0008052524,-0.005939716,0.0039542373,-0.009100722,-0.0105785355,-0.008744679,-0.0024406028,-0.0063045295,-0.0062897485,0.0016769664,0.0067973607,0.0060492866,0.00515129,0.0026684967,0.0012259437,0.0010026919
87,-546.4523,154.22676,-7.3928123,0.04353968,-10.085716,0.66990274,-10.482062,-7.7638583,-5.644748,-9.321374,-8.115214,-7.5445027,-6.838547,0.019833127,-0.0031485294,-0.0027475364,0.0033113654,-0.012661905,-0.0073937858,-0.010918449,-0.005578832,0.00010951093,0.006966445,-0.0001994887,-0.004678769,-0.0058447463,-0.0037004424,-0.011952289,-0.0067332266,-0.00018939622,0.003873551,-0.0030564526,-0.00088583,0.0036239272,0.0033188392,0.01132375,-0.002451938,-0.005862177,-0.00095079216
88,-560.10004,146.54805,-13.012518,-1.933342,-9.44213,2.6173089,-10.032899,-6.063563,-3.3607938,-4.703718,-7.852537,-6.7256656,-7.3439174,-0.032870077,-0.015001613,0.004764101,0.002693348,-0.0046445564,-0.0012376006,0.007937817,0.0032373471,-0.00017533993,0.005117456,0.005272385,0.0023965444,0.0007277757,-0.012249341,-0.0021739744,0.004763606,-0.0056906617,-0.0033007944,-0.0029961707,0.0029201354,0.002079361,-2.9333654e-05,0.0031445273,0.00069523836,-0.0014899211,-0.00014462907
89,-522.28076,146.85855,-44.44223,-5.8981233,-7.299957,0.5310713,-15.124139,-11.2819805,-4.8342705,-5.243441,-5.59879,-8.162348,-7.7512836,-0.005719165,-0.013267212,-0.0037007835,0.006668104,0.0044854973,0.0073427204,0.005154804,-0.0034111247,-0.0012185258,0.0041996,0.0013314354,-0.0056411372,-0.0044681146,-0.01141582,-0.0076123313,-0.005279497,-0.0040630437,-0.0011368073,0.0005414088,0.0008117816,0.0013427306,0.0034156896,0.0018704415,0.0016332837,0.00182647,0.0013128519
90,-552.19867,153.2306,-10.065827,-0.9934322,-9.049374,2.1756165,-10.180822,-5.5590873,-3.9427588,-7.44501,-8.778078,-7.12408,-6.3161063,-0.024574205,0.037641156,0.0018054894,-0.038528256,0.034828026,0.004329788,-0.008247213,-0.006847152,-0.009494562,0.018601881,0.008134153,0.005840663,0.013344119,-0.047599245,0.019060452,0.024896057,-0.015997317,0.0041473117,0.0063165287,0.0007483232,-0.005145565,-0.004332772,-0.004120692,-0.001246579,0.0020483308,0.007073089
91,-555.53467,152.742,-10.91915,-4.6926513,-13.128516,-0.76903427,-10.606874,-4.1394296,-6.0779457,-4.7531576,-5.209462,-4.6086073,-4.443661,-0.005831277,-0.023436304,-0.05385987,-0.05258506,-0.028167399,0.012431893,0.033469528,0.01420497,0.010423875,0.00996262,0.00039833202,-0.006640496,-0.013335735,-0.007716089,-0.0081690345,-0.004954833,0.009192649,0.016130205,0.017607078,0.003310489,-0.0078624915,-0.0059559825,0.0055908463,0.0041268393,0.003714887,0.009500131
92,-549.83325,139.16417,-1.7549917,-11.1206255,-4.999474,-3.5136054,-7.0374384,-7.034429,-4.362954,-5.837103,-4.801355,-6.1544347,-4.757039,-0.049140275,0.031300783,0.020488095,-0.03411701,0.0025730547,-0.00620031,0.010297328,0.0006730895,-0.0038696437,0.00029711862,0.0020696458,0.0033617446,3.481915e-05,-0.0058834665,-0.0073429877,-0.004855127,-0.00096720294,0.0023489054,-0.0023929917,-4.30283e-05,0.0068725008,0.0034631076,0.0023544426,0.0018205344,0.0017367037,0.0017957179
93,-556.1665,148.79253,-12.810575,0.08251193,-9.981748,1.7408607,-9.466412,-5.1117463,-4.935047,-5.3333836,-7.386723,-6.6074376,-7.7663045,-0.0014883733,-0.0010079416,0.0074401875,0.00032404906,-0.005654025,0.005556686,0.0049234997,0.0005439088,-0.0036294726,-0.001140803,-0.0022476278,-0.0049891407,0.0004505307,-0.006482198,0.0057794596,0.004830734,-0.0046793045,0.0018803478,-0.0011794101,-0.0019354334,-0.00042654696,-0.00048775686,0.0028172818,0.0015763597,0.0005339786,0.0032513454
