,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
736,-401.92737,175.01213,-48.112747,7.668808,-12.293479,-2.4015572,-20.670803,-6.569849,-4.275585,-18.227993,2.3216045,-5.3843203,-7.043715
737,-410.83966,193.69135,-53.57122,11.078001,-12.494331,4.30109,-26.007532,-7.3219957,-3.4911633,-16.916515,-1.9311178,-2.3205314,-5.6907263
738,-399.7245,162.72086,-30.012177,-4.7728343,-3.2423575,-8.397441,-15.4663105,-10.343126,-3.4055314,-15.661596,-2.9307194,-2.6054826,-8.823705
739,-395.44547,175.00278,-40.69367,-5.8601575,-3.466351,-5.523513,-19.2682,-12.037066,-1.6211156,-20.052614,-6.426379,-1.3476883,-7.5161805
740,-406.6401,186.8386,-51.179985,2.4789875,-11.475608,-0.6106534,-22.731907,-9.754432,-2.0779574,-20.584156,-3.3213806,-2.8346624,-5.305344
741,-407.4243,181.42148,-46.009464,4.73257,-12.445392,-1.5136006,-21.509844,-9.8224,-3.9729376,-19.997938,-1.8432719,-5.655284,-7.0267873
742,-411.17877,182.47815,-46.830853,5.860881,-12.699545,-0.37420583,-21.953983,-9.962992,-4.6456933,-17.255175,-0.19767605,-4.1689134,-5.502028
743,-403.665,170.71861,-46.926968,3.6971064,-13.119312,-7.0856986,-19.632912,-9.366813,-4.1030264,-17.865885,-0.40639022,-4.2901697,-6.8763485
744,-403.49988,184.4802,-49.778366,8.18712,-10.729974,0.8568745,-21.911283,-9.146859,-4.287684,-18.767176,-2.792572,-5.055832,-6.0993743
745,-383.8492,163.08139,-26.986053,-12.335216,3.7500892,-8.898984,-16.68002,-10.680544,-3.510261,-12.610915,-4.8684134,-0.38947853,-7.706137
746,-402.57224,190.51453,-53.72482,10.299678,-13.010328,-2.220378,-24.548899,-5.1788936,-1.6665092,-16.606464,-0.17691208,-0.8457094,-3.7115963
747,-410.01028,181.09782,-48.822193,6.446425,-12.998256,-2.6054544,-21.605616,-8.355756,-2.7782881,-16.874056,-0.1109682,-3.8811197,-5.4748135
748,-409.75436,172.83722,-45.76552,7.447973,-13.858537,-4.111754,-19.38454,-6.992118,-2.6377077,-17.018879,1.0986874,-4.182153,-5.885063
749,-403.52704,171.27806,-37.603962,-1.9143718,-6.60522,-5.0344877,-18.717825,-10.536932,-1.875451,-17.093462,-2.423838,-1.6147667,-6.462658
750,-415.25806,176.75316,-49.08273,5.573056,-14.746898,-2.1872451,-22.065645,-9.844649,-4.0080857,-18.38968,0.20939,-4.4130507,-5.4776587
751,-409.78003,181.73431,-56.731686,15.479994,-21.948309,4.6915846,-24.922613,-5.6246295,-6.8150187,-13.587959,-2.9744515,-3.1065483,-5.927106
752,-419.8439,176.17972,-48.44041,4.0709305,-15.402832,-2.495077,-22.206684,-9.86238,-4.0933924,-18.130863,-0.2585079,-5.430728,-6.279166
753,-403.45804,182.85103,-45.30769,7.896002,-11.121906,-0.18617706,-20.0313,-10.246326,-3.871848,-15.30513,-0.42886558,-2.9669106,-4.578156
754,-428.4233,181.43323,-56.75422,13.637029,-23.145197,3.9566526,-26.83298,-4.3896766,-8.597175,-15.508474,0.1740743,-4.5854673,-6.4482684
755,-414.21414,188.6409,-54.16364,7.2847695,-13.4390745,-1.2726035,-25.533636,-7.3149757,-3.5829442,-15.484362,1.3182871,-1.4751796,-3.3710887
756,-423.6383,191.35443,-58.07245,9.235043,-19.410334,4.824861,-29.208563,-6.7647266,-6.2683096,-16.625523,-2.4451764,-2.8413248,-6.6598315
757,-422.2333,178.98148,-53.886505,14.82181,-21.14935,3.1134455,-24.06959,-5.5665994,-7.7212944,-15.754583,0.4527959,-5.1662407,-5.351213
758,-416.78433,183.61145,-50.924473,8.258555,-13.652416,-0.47799462,-23.196396,-8.974234,-3.7174199,-16.13965,0.12805845,-3.2372813,-4.7250185
759,-422.6434,183.1403,-56.428722,13.8594265,-20.372633,3.392831,-26.480736,-4.15131,-6.1956058,-14.075221,0.062437322,-3.0276332,-5.545136
760,-416.49973,184.169,-50.81539,11.055242,-15.882309,-0.2689408,-22.718725,-6.4020276,-3.8396137,-15.539121,1.4503584,-4.1222925,-5.2148676
761,-409.1738,181.8268,-46.88059,9.076108,-13.088517,-1.3732775,-19.961725,-10.622294,-2.985844,-17.378605,-1.8096881,-4.991878,-6.796057
762,-402.672,189.65392,-48.091934,6.33104,-12.886309,-1.3080827,-21.037941,-11.848826,-3.5904667,-19.229961,-3.1352391,-3.3013823,-4.974158
763,-404.65323,189.26195,-55.131634,13.945189,-16.288004,-1.6414376,-21.845066,-7.1527267,-3.3769674,-14.951187,-1.3134923,-3.0355098,-3.7761002
764,-413.59238,187.30188,-53.20528,12.12463,-15.899325,-0.9215071,-24.376398,-6.372507,-5.5542006,-17.76162,1.828428,-5.2144065,-5.4614086
765,-426.84473,182.28711,-53.06602,16.102448,-20.806145,2.8634694,-22.49405,-6.083641,-7.1855516,-17.367027,1.6841589,-6.8143277,-4.835518
766,-408.52872,180.97763,-38.88499,2.860276,-6.9177227,-4.1252937,-18.92807,-11.740943,-3.9982483,-18.090572,-0.4331174,-3.6044967,-8.154311
767,-412.68863,187.9748,-46.007183,5.822938,-10.580458,-1.7406474,-21.755424,-10.673391,-3.4937317,-18.326235,0.015319116,-3.8314764,-6.623636
768,-391.25397,153.18814,-18.564646,-14.609375,2.7350023,-11.354481,-17.62264,-9.361798,-7.1126676,-13.977008,-2.696912,-1.0249009,-8.35107
769,-411.3754,179.99864,-38.48884,0.9412155,-6.5260305,-5.0576167,-18.849241,-12.710495,-4.2906995,-17.479843,-0.4873446,-3.174403,-7.68191
770,-398.8,175.01869,-30.693426,-3.780834,-2.383812,-5.866547,-16.290144,-12.910442,-4.2301197,-16.601019,-2.4254444,-1.7801954,-8.927246
771,-410.19327,179.01785,-39.359615,1.6095915,-8.126142,-5.144791,-19.085886,-11.440644,-3.8167918,-17.971867,0.11859821,-3.4219913,-7.8441086
772,-414.44226,183.55473,-44.40979,6.3047705,-10.999005,-2.6614006,-20.883364,-10.566861,-4.3765526,-18.474598,0.9914757,-4.386199,-7.0156994
773,-413.6074,181.0827,-41.951466,4.406498,-9.165182,-3.0271041,-19.685602,-10.989321,-3.6895926,-18.43024,0.0013511296,-4.3840384,-8.262582
774,-409.41757,182.06586,-40.381607,5.9741917,-11.612955,-2.4388,-18.058279,-11.743713,-5.7498965,-18.650988,-0.23380098,-6.507713,-8.31558
775,-410.5162,185.28476,-41.373375,3.0720613,-9.22805,-1.6314896,-20.297709,-13.00735,-3.789716,-18.423262,-0.56615025,-4.479846,-8.337361
776,-420.7221,195.97064,-57.217384,11.885286,-18.343603,4.582359,-26.845146,-9.274851,-5.8962073,-18.297838,-2.0617585,-5.299377,-5.2675233
777,-414.79434,185.95555,-44.363567,9.018416,-12.204395,0.8589373,-20.29972,-10.021021,-5.020436,-18.953718,0.9952883,-5.8829274,-7.6948357
778,-405.73096,174.8303,-34.759026,-2.0622678,-4.3062663,-6.386999,-17.828875,-12.031098,-4.3174267,-17.650082,-0.9588929,-2.8240302,-9.283154
779,-406.40332,178.3376,-36.72294,0.45380637,-5.246972,-4.7770085,-17.948664,-12.015021,-4.276368,-18.06913,-0.58732873,-3.2375379,-8.876568
780,-410.37192,180.78073,-39.189987,1.95075,-8.0993,-3.9754393,-19.656195,-11.817881,-3.4005406,-18.697071,-0.8300026,-4.1596823,-8.7173
781,-406.2559,182.8966,-39.279358,3.2670655,-8.009329,-2.1040156,-19.967054,-11.729606,-4.03472,-19.756538,-0.35352418,-4.444218,-9.002664
782,-405.3702,186.98727,-41.475582,5.21837,-11.47711,-1.823075,-19.849377,-10.029036,-4.1981893,-19.430496,0.25312054,-5.447328,-7.9721503
783,-405.47647,183.47905,-39.342266,3.7083688,-7.980621,-1.8065658,-19.118454,-11.432654,-3.4088697,-18.72109,-0.27736422,-4.4499846,-9.112754
784,-402.8104,182.44998,-37.00837,3.570431,-8.570521,-1.2978805,-18.238789,-12.262756,-4.2649517,-18.7636,-0.80514115,-5.47525,-9.615559
785,-410.23883,184.50372,-41.101406,4.1656904,-10.352181,-0.45358002,-19.306639,-11.344182,-3.9579837,-18.848936,-0.03905779,-4.922434,-7.9670944
786,-411.0372,181.36134,-38.892868,6.7571774,-10.818834,-0.8420023,-17.793884,-10.972931,-5.110494,-18.895014,0.32965466,-6.5126443,-9.136494
787,-408.42746,180.75632,-38.753963,1.0390898,-8.335791,-2.1411264,-18.763391,-13.150064,-4.468693,-18.92698,-1.334391,-4.9298024,-9.087569
788,-410.75665,190.2054,-45.05254,3.4984517,-12.045793,2.9201572,-22.25443,-11.897171,-2.1236918,-18.42849,-1.3896343,-3.5066035,-6.30507
789,-403.8038,182.6179,-37.191635,0.65192515,-6.984039,-4.6756835,-19.413477,-11.7887125,-3.649051,-18.454159,-0.5095895,-3.5699918,-8.664988
790,-410.06287,186.95659,-42.37176,4.731361,-10.632002,-2.767525,-21.642767,-10.537451,-3.462188,-18.204412,1.2642775,-4.2082324,-7.465121
791,-405.98993,184.45001,-44.448452,9.260347,-12.576219,-1.6709715,-20.329151,-7.904042,-4.220161,-18.847874,1.1252067,-5.576794,-7.547388
792,-413.1519,180.19312,-39.76628,8.90489,-10.186094,-2.5584376,-19.602932,-9.384282,-5.1613503,-19.350348,0.93571055,-7.448266,-9.6220255
793,-405.10126,182.1198,-39.223797,-0.016102491,-8.997847,-2.8029718,-18.967707,-13.456,-4.5091176,-19.108099,-1.426191,-3.9877524,-7.9985313
794,-408.1744,185.99075,-39.842525,4.862902,-7.3506193,-1.4214115,-19.632463,-11.91275,-3.8847787,-18.930262,-0.87652594,-4.9045568,-8.97577
795,-407.97607,186.83936,-43.462498,7.4809985,-11.741336,-0.2904668,-20.804081,-10.57619,-4.1189966,-19.614676,-0.44638643,-5.1134624,-7.649269
796,-402.99078,180.30975,-37.90886,3.738995,-8.836375,-4.5542426,-18.03335,-11.620169,-4.546778,-18.461864,-0.6581862,-5.2812753,-9.234507
797,-410.46155,182.34988,-43.07273,9.276578,-11.847017,-3.1868608,-20.239641,-9.047854,-4.859046,-17.735928,1.28828,-5.5380697,-6.886861
798,-408.11343,183.41238,-40.149292,3.7034383,-8.298226,-2.3750749,-19.52865,-11.527083,-4.1980495,-18.657932,-0.00042642726,-4.146811,-8.27737
799,-418.70273,183.81744,-51.917683,10.438944,-17.121166,-0.44920474,-23.724983,-5.775144,-4.328746,-18.195505,2.7808938,-5.4456615,-6.0476637
800,-410.74976,183.93944,-44.92467,6.3293705,-11.3552265,-3.5481484,-21.67796,-9.421491,-3.9976869,-18.516203,1.5118557,-4.4770474,-7.1612
801,-407.70407,187.46829,-40.647022,4.6625466,-9.07051,-0.3855105,-19.132399,-10.84934,-3.3348963,-18.63049,-0.31482148,-4.2649746,-7.6059194
802,-400.53674,186.04695,-38.965515,2.9328651,-8.680052,-1.4170755,-18.27533,-12.119924,-4.678343,-18.436424,-0.5716102,-4.815217,-8.420343
803,-411.92758,183.99251,-43.991795,7.4943385,-10.941234,-2.9941368,-21.018572,-10.07315,-4.4001164,-18.732485,0.24453625,-5.1026115,-7.0413513
804,-409.7866,177.8244,-40.421814,3.5079572,-7.910609,-4.9050736,-19.31274,-10.630742,-4.310076,-18.267881,-0.0043320083,-4.0609255,-7.584257
805,-408.4814,180.30544,-40.430115,2.1903355,-7.364707,-4.6217446,-19.506695,-11.097232,-3.4118414,-17.877544,-0.020468455,-3.1319616,-7.254359
806,-409.716,186.5051,-43.62636,6.658117,-8.615289,-2.0813198,-20.400648,-10.453264,-4.2707915,-18.771595,-0.45952487,-4.335622,-7.3986897
807,-418.7414,170.16592,-43.990917,2.8004465,-16.410137,-7.394538,-23.419733,-13.049641,-6.908093,-21.287912,-1.4724979,-6.795001,-9.396937
808,-408.14523,172.80144,-42.630333,-2.8008106,-12.0511265,-10.300081,-23.8551,-13.928149,-6.9781146,-20.682142,-0.11312027,-4.598004,-9.350016
809,-405.51263,174.41774,-43.366943,-3.7902894,-13.186098,-9.207648,-24.205088,-13.863948,-6.941918,-20.392265,0.044247594,-4.7824016,-9.26988
810,-383.98877,161.40643,-28.9414,-18.395401,-0.35691518,-12.620962,-24.49263,-15.173059,-7.897891,-18.503748,-6.012094,-0.97519374,-9.60991
811,-411.8355,180.38763,-47.701138,-0.39834964,-15.148162,-6.509863,-26.649677,-14.400073,-5.5783753,-21.184668,-2.4493797,-5.6541476,-8.567404
812,-398.854,171.83707,-43.96649,-2.9459033,-15.938401,-12.913294,-23.949863,-10.9366255,-8.203821,-21.12446,0.95136523,-5.6284328,-9.416646
813,-387.8357,175.72464,-43.056015,-13.297901,-7.845557,-11.775997,-23.071682,-16.459082,-6.74799,-18.738792,-3.4472163,-1.8916471,-9.690104
814,-406.39108,176.91698,-43.678986,-1.1897346,-8.914778,-9.696663,-23.754871,-10.309581,-4.4702706,-19.04114,0.27582636,-3.6980324,-8.719174
815,-416.32468,169.55406,-41.822243,0.74255687,-12.185551,-7.240699,-21.780544,-12.141903,-6.251522,-20.319939,-0.1989915,-6.276025,-9.854626
816,-402.27667,166.61009,-37.02291,-5.316748,-10.341892,-12.80076,-22.342312,-13.590533,-8.526875,-20.274994,-1.3993421,-5.5791802,-10.58921
817,-393.2482,164.41292,-31.411444,-10.095511,-3.5414736,-15.098642,-21.323914,-11.783147,-6.9849677,-16.794714,-1.6053958,-1.8801103,-9.313672
818,-415.72723,183.10536,-51.180157,2.0997927,-15.987724,-2.6554215,-26.982168,-12.806184,-4.595261,-20.755539,-1.6444727,-5.1042714,-7.841429
819,-409.1827,174.3144,-46.788406,-0.564946,-10.797524,-8.024759,-24.26882,-14.4582405,-7.18123,-20.492538,-1.5522773,-6.2540507,-9.421861
820,-400.39014,176.54242,-50.429474,0.81680465,-16.38358,-8.633341,-25.294981,-10.538934,-8.165217,-21.442337,2.5760458,-6.2036877,-9.473514
821,-427.30264,177.46875,-53.700603,7.748736,-21.467054,-1.5262518,-25.921276,-10.049689,-8.075748,-19.479534,0.83216953,-7.169291,-7.0179906
822,-400.197,175.40065,-42.27901,-6.8812,-7.038106,-8.9426565,-22.85348,-15.300804,-5.302882,-18.344213,-2.0393863,-2.8089309,-8.765961
823,-409.9577,179.99863,-45.19364,-2.0353003,-10.224605,-7.6922293,-24.747787,-13.058031,-4.4474826,-18.920122,-0.42076024,-3.5746074,-8.323946
824,-409.9873,175.16957,-42.407772,-6.4196086,-8.30727,-8.297261,-24.467798,-14.359615,-5.1426096,-20.158749,-2.0603848,-2.7703109,-9.144052
825,-413.50824,173.33734,-46.56253,0.5093069,-14.863373,-6.637364,-25.318972,-13.670438,-7.4524193,-21.077684,0.0022378047,-6.3871555,-9.575165
826,-420.5752,191.58237,-51.640976,5.6932025,-10.872824,-4.7938805,-26.580023,-9.504182,-4.0360084,-17.886599,2.40662,-2.6745827,-6.455841
827,-408.74826,175.10307,-40.714706,-5.635296,-7.3552175,-8.33579,-22.988985,-14.346117,-4.426127,-18.54804,-1.4326602,-3.0560312,-9.40749
828,-412.02115,184.24686,-49.89776,-0.97585547,-12.306115,-3.8374503,-27.462107,-14.304641,-4.5334816,-22.555485,-2.766643,-3.8752844,-8.374698
829,-416.31216,181.27348,-43.949738,0.10238294,-8.477756,-4.8777547,-24.053617,-12.492333,-3.031349,-18.12243,0.008099626,-2.3663716,-7.7757115
830,-415.12622,173.88667,-44.27339,-0.11117062,-16.221638,-7.8657055,-24.019194,-14.210073,-7.4284563,-19.84769,0.1846248,-6.2122073,-8.577753
831,-404.16553,175.90945,-49.182,-0.56219536,-15.585513,-9.677916,-25.207941,-11.258156,-5.220475,-19.715702,0.68569195,-3.7323163,-7.5369716
832,-410.35574,175.5631,-45.202675,-0.9143082,-12.461658,-9.622205,-23.91949,-12.247898,-5.9700933,-19.048416,1.0441749,-3.9674463,-8.141033
833,-408.85764,174.9324,-42.43412,-3.293097,-8.906105,-9.685033,-23.454811,-11.875201,-3.697829,-17.860662,0.42039946,-2.5595355,-8.280077
834,-412.58658,178.53929,-46.020126,-2.340753,-14.016538,-7.627625,-25.153841,-13.921783,-5.382772,-20.86766,-1.7867689,-4.976959,-8.559413
835,-403.70645,163.33481,-38.62644,-7.533339,-7.6349897,-13.103018,-21.284288,-11.612973,-6.44246,-18.93903,-0.7248351,-3.9701009,-10.462726
836,-399.62717,164.69598,-42.616447,-5.138708,-9.6507635,-10.892263,-21.122644,-13.627334,-7.95542,-18.42202,-2.2143247,-6.6192665,-9.629712
837,-401.99954,174.2864,-48.77393,3.3206623,-16.512577,-8.077687,-24.621555,-9.747558,-7.023276,-21.071863,1.1351856,-6.8062897,-9.077334
838,-415.3566,176.44356,-44.51501,0.048296474,-14.9222145,-6.0151396,-24.350603,-14.113796,-7.6132956,-20.014584,-0.34857655,-6.765615,-9.28178
839,-406.31476,163.43639,-36.21968,-6.510236,-9.341221,-11.828273,-21.218203,-12.420716,-7.407208,-19.49765,-0.91767675,-5.370489,-10.375168
840,-411.721,184.65222,-51.52293,4.5521746,-11.944745,-6.7320566,-25.575703,-9.5495205,-4.0448613,-19.558445,0.8217311,-3.3682559,-6.5850353
841,-408.06323,177.37196,-43.851486,-6.3778057,-7.925952,-9.371496,-23.416435,-13.421175,-5.126404,-19.404099,-0.90771496,-2.104088,-8.99256
842,-405.849,178.60045,-42.290997,-3.7591217,-5.4214215,-9.746084,-22.92715,-10.578491,-3.092328,-17.03007,0.9050985,-0.8188782,-7.3055506
843,-409.25623,176.8327,-51.864,4.7932906,-20.261072,-5.938452,-27.214317,-8.278102,-6.8438697,-21.227243,1.8791084,-7.076452,-7.9395127
844,-405.7342,178.84508,-45.489796,-4.4004674,-10.163197,-6.0097694,-26.020731,-13.08873,-4.0115166,-20.946138,-1.8842274,-3.8084538,-9.065275
845,-419.2849,179.02457,-51.79574,6.3178434,-20.427017,-4.7215347,-25.988966,-8.8429785,-7.085358,-20.440187,1.4368118,-7.7210674,-8.313762
846,-419.69354,170.84508,-44.71755,1.7886039,-14.827401,-7.380833,-22.697985,-11.965999,-7.2563663,-20.83755,0.80461955,-6.653722,-9.527889
847,-413.90656,177.788,-42.179913,-3.048688,-1.9108464,-9.245876,-21.619122,-11.333113,-2.7092938,-16.148983,1.8578666,0.20181744,-7.486093
848,-413.79196,170.21678,-45.25191,1.3297609,-13.44284,-8.082462,-23.285694,-12.146214,-7.084188,-20.4569,0.54754585,-6.6450024,-9.798428
849,-408.87207,175.66644,-47.165802,-1.3528382,-11.560796,-11.111758,-24.162083,-10.814273,-5.564782,-19.896488,1.5518918,-4.0266857,-9.064688
850,-405.56058,179.32845,-45.050797,-1.6800767,-11.60872,-6.18129,-26.116446,-15.129613,-4.9655905,-22.277752,-2.9952266,-3.765643,-8.9627695
851,-409.87518,179.16946,-43.532047,-2.2237513,-6.180375,-10.539596,-22.339624,-9.991118,-2.7509334,-16.823423,1.8229358,-0.6242824,-7.507234
852,-386.19815,162.16467,-37.707634,-13.063862,-6.8883734,-15.752164,-20.98717,-10.619534,-6.628844,-17.160187,-2.503557,-3.5770175,-10.34157
853,-424.6765,182.9139,-55.297363,4.487887,-18.03361,-2.0395107,-27.31184,-10.821996,-5.323188,-20.053772,0.45257658,-5.529603,-7.138421
854,-432.2731,190.33916,-57.995804,6.927171,-19.346914,2.4183486,-30.296055,-11.189337,-5.482099,-20.31841,-1.5734435,-5.310474,-7.218648
855,-420.89026,186.43048,-55.41453,3.0119731,-16.781496,-0.73626107,-28.31314,-12.61851,-4.4476075,-20.64916,-1.2813839,-4.882269,-7.4942403
856,-418.6467,189.47324,-56.477543,5.0433736,-17.10532,1.1239221,-28.674519,-11.638948,-5.951703,-18.870258,0.82159734,-4.870728,-6.302429
857,-420.04562,184.60188,-47.55156,1.4640384,-7.0123343,-6.598526,-24.25135,-11.564431,-2.9184027,-17.4103,2.7968104,-1.1514819,-6.7665772
858,-419.98642,184.67744,-53.056324,1.3269019,-14.402881,-3.3462026,-26.193289,-11.14929,-3.9774616,-19.629568,0.15572937,-3.669334,-6.886406
859,-412.3507,179.26494,-49.360577,-0.5296245,-10.144598,-3.9188416,-25.605034,-13.63609,-3.921889,-19.754196,-1.4847928,-4.393446,-8.356292
860,-420.9728,186.99458,-62.86349,10.92487,-24.191544,-1.1408738,-30.012209,-5.1702785,-5.977263,-17.782091,1.8630929,-5.3467307,-5.976119
861,-397.97144,165.95987,-29.19652,-13.268685,-0.6659984,-11.244943,-22.911905,-14.568844,-6.6878595,-17.56498,-3.884684,-1.0354097,-9.899682
862,-427.41412,186.21169,-58.64532,6.784175,-20.343515,-0.021704596,-28.902094,-10.498549,-6.3725934,-20.741684,-0.22396779,-5.9729815,-6.961333
863,-422.8312,176.89351,-56.129856,5.566119,-23.05053,-4.8192472,-29.088804,-7.4572988,-8.087222,-20.039198,3.3708308,-8.014432,-7.7492204
864,-418.1765,184.76515,-52.25327,4.697371,-14.526996,-6.077853,-26.174902,-8.677189,-3.378693,-17.51994,3.19969,-2.6716437,-5.911149
865,-426.0932,184.28569,-55.921917,3.3965013,-19.486008,-1.9489766,-28.85375,-11.681571,-5.9528065,-20.552475,0.36265963,-5.3998604,-6.8942866
866,-424.4396,195.6415,-61.03618,8.14015,-16.716953,-0.9099706,-29.623016,-6.505611,-2.8849986,-15.969495,2.9081833,-2.3098676,-3.8898861
867,-424.87503,182.26726,-54.298977,2.179712,-16.027693,-2.6016824,-27.077126,-12.727598,-4.508113,-20.802412,-1.2343868,-5.3504777,-7.628514
868,-417.27606,185.15315,-54.953373,3.581698,-13.897412,-6.8342204,-26.49721,-8.17063,-3.1478899,-18.717604,1.8875209,-2.430916,-5.833912
869,-420.42636,180.33719,-55.226288,4.1124988,-18.90185,-3.8357267,-27.318523,-11.364745,-6.089844,-21.00106,0.07807035,-5.970697,-7.5095186
870,-430.51965,181.1669,-56.57351,8.3696575,-22.237701,-1.9060391,-27.994514,-10.794252,-8.321291,-19.686655,0.99196047,-7.211436,-6.9940815
871,-408.4956,180.79549,-45.417828,-3.6298664,-9.991262,-6.150326,-26.536266,-14.3209505,-4.692428,-21.849981,-2.791365,-3.303203,-8.853584
872,-422.63406,187.0469,-55.034107,6.7631583,-17.065836,-2.075429,-28.279339,-9.134791,-4.50688,-18.936647,1.2383411,-3.8564107,-5.9306445
873,-420.00882,180.10747,-54.813023,5.820758,-20.852692,-4.9838476,-27.149155,-8.371356,-6.0393662,-19.371843,1.911818,-5.881041,-6.917977
874,-422.81473,175.95114,-55.612587,5.1278853,-20.922598,-2.2161667,-26.233603,-10.635347,-6.696485,-19.384266,1.7799178,-6.8516374,-8.211005
875,-424.7872,194.01772,-62.23198,6.770358,-21.612549,2.0563774,-31.235012,-10.022622,-6.06267,-21.324211,-1.4140837,-4.1287823,-6.28639
876,-422.043,181.40504,-56.733685,5.384976,-20.705078,-3.2374423,-27.764706,-9.662019,-6.163932,-19.64247,1.3129276,-5.8763995,-6.9018154
877,-424.96503,175.73497,-53.726883,6.084065,-21.028177,-4.9188743,-26.335098,-9.779669,-7.7225966,-19.58968,1.58669,-7.719918,-7.2677336
878,-424.3924,185.74501,-57.579056,9.2037945,-19.23172,-2.3933544,-28.413406,-6.7731695,-5.097063,-18.347687,2.4735818,-4.722299,-5.844179
879,-421.93002,170.54585,-48.945805,1.7994529,-16.465794,-7.207067,-25.057722,-11.95538,-6.5013485,-20.357903,0.9171484,-7.341818,-8.841884
880,-429.0068,179.19934,-57.180286,9.440581,-23.128326,-2.729643,-28.450924,-8.140333,-7.6682386,-19.755367,1.8065634,-8.142011,-7.347471
881,-417.80447,176.56209,-52.36081,2.8221884,-18.465431,-6.8243484,-25.540806,-9.421058,-5.475055,-19.479666,1.534732,-5.8046365,-7.7432575
882,-424.73962,183.06093,-54.787205,5.674044,-18.676289,-2.9540784,-28.097631,-9.297412,-5.3369823,-19.668652,1.2370303,-5.511041,-6.7664056
883,-418.03372,174.31439,-49.55212,0.15593278,-15.917752,-5.855619,-24.780693,-12.912979,-5.5835495,-21.204344,-0.5186047,-5.8063817,-8.787974
884,-409.17078,177.51463,-45.160027,-5.147229,-13.320676,-8.600442,-24.237234,-13.696559,-4.4303293,-20.443836,-1.4923782,-3.3260841,-8.379895
885,-389.53232,183.1833,-33.98817,17.128464,-10.1089735,1.0181652,-10.49167,-6.565554,-6.484501,-14.860784,-0.3476397,-8.524654,-7.948706
886,-369.08472,170.41153,-26.395796,11.797775,-3.497237,-3.9350548,-5.8187194,-9.598288,-8.376312,-12.916785,-1.2201821,-5.2009573,-7.1033916
887,-352.82843,170.4924,-19.830124,4.755264,-2.895514,-9.127266,-8.793936,-9.444703,-8.977399,-13.434402,-6.2049713,-6.6957397,-8.180442
888,-350.15207,177.33571,-23.60378,10.55148,-0.17944193,-5.0715737,-8.080917,-10.221775,-8.396053,-14.194302,-4.5702934,-5.587582,-8.212762
889,-337.73657,161.17989,-13.546963,7.4770164,0.9526422,-7.9733033,-3.5005136,-8.641375,-13.284937,-12.051176,-4.8536,-7.66159,-8.108831
890,-349.42065,173.76009,-20.712135,8.108499,-0.13249724,-5.7667823,-5.675072,-8.859196,-8.480982,-13.336181,-4.4662,-5.8992295,-8.381591
891,-347.87305,166.85817,-19.55448,10.075531,1.91813,-6.2235856,-4.078269,-9.050891,-11.298167,-11.720817,-3.3416572,-6.9217873,-8.578739
892,-333.0577,156.44528,-14.592396,3.6556258,5.9501343,-6.048615,-9.212123,-8.88783,-9.880657,-11.389127,-3.2645447,-4.8990183,-8.806241
893,-339.86826,158.16325,-9.809223,2.9625118,4.4285893,-7.4101458,-5.9172025,-6.656775,-10.295669,-10.299876,-2.896432,-5.477641,-7.58996
894,-333.42236,164.65033,-17.107382,9.142559,-0.41442743,-8.891737,-6.3395185,-6.4370766,-9.391511,-10.958679,-3.804401,-6.497427,-7.143348
895,-330.9288,168.41573,-9.934255,8.281518,2.364465,-8.846781,-6.051811,-9.322828,-11.5457325,-8.948619,-3.8359747,-8.171719,-7.9004555
896,-334.83206,163.6454,-12.850582,5.3485336,1.0089858,-8.810872,-5.8677278,-8.212242,-10.869976,-11.644325,-4.919402,-7.100617,-8.404133
897,-364.30655,174.65549,-21.779486,12.513666,-2.7241688,-3.019901,-4.8084717,-9.919453,-7.848235,-14.493182,-3.4051065,-5.928177,-9.577843
898,-365.82288,169.74687,-18.941504,13.02567,-1.3586181,-0.6379148,-3.4491076,-6.7669744,-5.0974293,-11.439275,-0.21343175,-3.624125,-7.52269
899,-362.59686,161.09883,-20.685476,7.460197,-0.20881353,-5.137063,-5.830007,-8.404985,-8.632559,-13.038948,-2.745,-5.4711456,-9.266756
900,-356.9047,168.02567,-19.053421,7.915871,0.11107523,-6.3619165,-7.3595695,-8.5074,-7.242195,-10.928829,-2.0797906,-4.202403,-7.8562202
901,-353.87592,167.49562,-20.473461,16.917696,-2.0028553,-4.324518,-5.4362955,-8.378077,-9.500136,-12.551625,-3.1495032,-8.938933,-10.134099
902,-338.51263,165.46117,-16.75942,8.550819,2.0546176,-8.931357,-6.3136544,-8.1661825,-9.789231,-11.540247,-4.9960675,-4.935538,-7.5065684
903,-355.85477,162.08032,-14.592632,6.8673844,-0.67545444,-7.003714,-6.6074004,-7.8682756,-8.672861,-11.903823,-3.9089506,-4.2591815,-8.308064
904,-355.61166,162.57767,-16.10466,9.124584,-2.0146778,-7.02249,-6.075769,-8.297757,-8.578588,-12.189178,-4.540095,-6.336697,-9.633984
905,-349.2216,157.05035,-9.825758,0.63592285,3.7723591,-6.765985,-10.567543,-8.302725,-8.037998,-10.9759865,-3.9973571,-4.860373,-8.498206
